AMH,CBX2,CTNNB1,DHH,DKK1,DMRT1,FGF9,FOXL2,GATA4,NR0B1,NR5A1,PGD2,RSPO1,SOX9,SRY,UGR,WNT4,WT1mKTS,WT1pKTS,PseudoTime
3.5353503765,0.2016933635,10.3347501137,5.0241524225,4.7518506568,6.0377784776,3.9700268876,10.4488496484,10.3315632465,10.4209371368,4.6562931808,0.3224919448,10.4764756109,0.129502694,2.5698129607,4.8474037322,10.3252532907,10.7646589469,2.8165054439,0.56767
4.8854210903,0.7721409224,9.9884998426,2.2116727952,7.1332823625,2.4367406628,3.1528024871,6.6882113984,10.4812546489,9.9272716222,9.2612903825,5.1768420943,10.3320180777,6.2690744597,8.9740712244,2.4710971468,10.3769566891,10.1539003746,10.3585344575,0.25063
4.4139821908,1.5944702116,10.4941330585,5.9711464925,3.0576674943,2.2492928469,0.9125791546,10.347139287,10.6064512314,10.5848924733,3.631731461,3.1813288156,10.3744581945,4.0505071732,2.1169715399,0.4903003752,10.6442373233,10.0776373621,4.6361363841,0.6027600000000001
6.5514986178,4.254642474,10.5803396407,0.414225848,2.4192410014,3.317538425,4.4433175833,10.0897964948,10.3559796019,10.40651917,3.2510846359,2.1360057679,10.7214592841,1.5750760743,0.6542660287,5.5417045554,10.111821803,10.7212848998,4.9437111397,0.42481
2.4851897555,1.2495453493,10.8215667226,3.2549495749,2.5137034059,3.8198156568,4.4281397207,10.3197401076,9.8657400505,10.4691036996,0.5237462262,0.5194674324,10.8893807141,2.4836450645,4.2387944725,2.4543602228,9.9905646347,10.6124530048,3.2178611496,0.6541399999999999
4.5604202754,6.5269590789,10.5655483344,3.989423951,3.2974751945,2.128016799,1.3535866859,10.5706546901,10.3600516316,10.413012637,1.1047264245,0.6341947819,10.2886464936,4.213227919,5.5604982195,4.5235686003,10.6341911553,10.2328805522,4.3637201648,0.4899699999999999
3.5725308653,2.782803281,10.5099364266,2.8608346002,2.3162234982,3.0949927075,2.030507935,1.8055570494,10.4547911535,10.5484052325,6.6000843738,3.4788505701,10.3541935913,5.004539769,7.8304344425,5.0821662943,10.0927947857,10.3334721226,10.5695059178,0.30827
3.4970738992,0.1364655175,10.3224611397,3.2099368991,2.4137105013,5.9080699462,0.8184289988,10.4944163568,10.5970454722,10.6656998568,4.6013309695,1.7552589951,9.9361572326,2.6042858347,3.8951610212,4.90459248,10.485451307,10.5843531677,2.7319062824,0.73434
1.2561517444,9.4770143996,9.7972753701,3.8176330559,2.6897929852,5.6549038365,3.1784873142,3.9349496563,9.7534389714,10.5952219938,10.3206044849,1.9350758808,9.892837441,0.3951396435,9.6457249436,1.7474653216,9.6871516045,9.9623519252,10.0331308603,0.21554
1.5645020513,2.3980485344,10.5990780564,3.1332018562,1.4840554393,4.2590137758,2.706874001,10.374583478,10.4520908365,10.4359073204,6.2323876348,3.536792068,10.1296399143,6.0618879027,2.6477585886,5.7672691289,10.3644243126,10.6697451778,4.7505251802,0.47368
3.1443346485,2.7751525797,10.7278605705,0.998468451,6.2187725319,3.6360914108,1.8484420992,9.8776072751,10.3166692071,10.9513307894,6.6834658704,4.0486408325,10.1447194114,3.4787393768,3.68984425,1.2386225042,10.0572250096,10.7069846396,1.9863870037,0.5050100000000001
4.4049631496,1.341048949,10.3981649135,0.4441496117,2.1272115251,3.5388831231,5.146110294,8.6321170104,10.3548486208,10.5378194574,4.2110151407,3.9725076928,10.5155148132,3.7064789388,2.6859787707,5.1676170243,10.6148748637,10.6644583532,9.3564187243,0.35714
1.7583956407,0.3188264116,10.2269959229,3.2620088689,1.2837948641,3.3304506969,4.6611277207,10.4415747731,10.3198721984,10.6285540393,6.361114798,3.2564751854,10.2725640235,3.7393175303,6.2992472755,1.8087003992,10.7454985768,10.4094402304,3.9419889727,0.91353
0.4270800925,10.1570887656,0.936395044,1.5594285276,2.6067603839,3.3407387137,4.0345370945,2.4420621577,10.4096637793,10.147997231,10.6868239252,2.2998871053,3.2433890731,3.097871946,3.7109239555,8.7039129575,9.7454174969,10.7196648979,10.7244979852,0.12155
2.4864528588,4.2338375606,10.3364040112,3.9206999126,0.4695630504,3.8422026049,2.4393994213,9.7699311011,10.3739368136,9.9948114135,6.9190631736,1.3850030282,10.6886541687,5.5019637325,1.501230141,3.520808533,10.8085698302,10.8089811226,4.5707582111,0.42857
3.0038871237,2.1995324224,10.5149925409,6.1094087587,2.2266609662,4.6960324107,4.480818487,10.5270785371,10.6370698606,10.6165165448,3.6551531121,0.9557976177,10.247623208,2.7102765993,2.774147243,2.9429613591,10.3881191235,10.2126430096,2.3248910273,0.96366
4.9283795729,6.3981117013,10.7821742143,1.7274150725,4.1597025905,3.2265191362,3.4349557888,10.09945567,10.2041204626,10.4175962509,3.8320578111,3.0827905163,10.2236272808,4.821101439,7.1826312513,3.4673914616,10.0018209888,10.6906950762,8.5556995289,0.63283
1.565119533,2.6001550681,10.4694808715,2.4375243867,2.6004902967,0.2926539199,0.5106176356,10.6836853084,10.0898932609,10.7825371846,4.7797375155,5.1113052896,9.599499998,3.3996860011,1.2944864478,4.1869398196,10.5612459465,10.6777131446,5.9991617302,0.61278
0.8289349207,5.9414940945,9.8518537607,1.7957097856,8.5588867327,6.9352497275,5.7125980847,8.3728657166,10.0870294289,10.197518904,8.7241306004,3.9303864614,9.9818626697,4.8302895305,8.6502970814,3.5437787584,10.4530934533,10.2815614067,10.3935120352,0.34586
1.1157093664,3.5523731474,10.8074405159,3.9422333039,5.099299268,3.5391911071,2.4394837136,10.5821441863,10.4748734755,10.2317125373,6.6864854437,3.8149181729,10.3016122395,3.6042187337,4.3033504283,2.0171292827,10.3601112071,10.2512821839,5.3016686788,0.52005
1.6914081741,6.3108799925,10.0210958798,6.1824619105,3.6879886,2.8639845368,1.1860175214,9.5309439662,10.6773180521,10.3530983568,7.2350977536,2.8564834001,10.3770134466,4.7350679861,3.7297917189,1.2452312221,10.4632344459,10.4669138703,9.56971726,0.35965
3.7308728351,9.9508495559,4.421592163,2.9959464912,4.2544960629,2.8434319851,2.2544072337,0.0620979598,10.6367064536,10.4061364155,10.4381376051,4.7097472268,4.4851243788,4.8995345539,9.3519284315,6.7575726567,10.394906114,10.2877112026,10.2066050306,0.19424
3.2308326855,2.2070999455,10.449273389,3.3831762559,4.010184086,4.3668472804,3.4989422057,10.3473487877,10.7274786483,10.4492145546,5.4865463887,5.1379734392,10.1251743441,4.8310066038,5.1193983465,3.5384029655,10.2767914982,10.6716050324,3.1277191136,0.92732
5.0413276735,1.3564109413,10.3465378122,4.7854602186,0.188882755,2.8708077834,2.7984667784,10.5021992007,10.704271666,10.4625237758,4.8670463737,3.2626818677,10.1979085794,2.9616996986,2.5373275948,1.399052963,10.2647801295,10.5786483122,6.9012412792,0.52757
4.0019486566,2.555835085,10.1336447297,3.203005314,7.3133877736,7.8092946251,0.0186549273,6.4913077592,10.2400273812,9.7963556145,9.309980732,0.1440045356,10.4390749456,4.7067230627,9.4534600657,3.9958804776,10.1767993587,10.1363337302,10.2777054192,0.2995
3.3933112882,5.5723021858,10.8122130584,1.8893158344,6.3356763939,5.7556540856,1.411326825,10.6187977433,10.2846051477,10.273534872,2.5712098731,0.4141465578,10.6605144069,0.9432468681,3.6268533874,0.8925677815,10.1914350876,10.1648783417,2.2928670386,0.56767
3.5994989226,10.3408345839,4.6889074075,3.1415317712,4.7499673532,2.7514946016,4.0158965731,1.912778411,10.346805933,10.0587823068,9.8535243617,1.2074673626,5.5450984326,0.1775888257,10.1472752753,6.8286218778,10.2326999158,10.465385158,10.4644434245,0.18045
4.947737249,2.3033913587,10.3728087214,4.1093463385,6.0703759924,5.510041881,2.4861640932,10.3556995196,10.4532451253,10.3084532596,4.7239472292,3.2756025985,10.6995625823,4.5519855947,2.125188801,1.9809655735,10.5125037849,10.283123749,6.6944708745,0.65915
1.0790811263,10.6068796918,0.7511157519,4.2943478444,6.2393423077,3.3002075351,3.8843701427,1.3067972733,10.4711559905,4.5208262299,10.5345604511,5.5866345323,1.8787654045,2.3222989948,6.4484073469,11.064474264,2.0191202522,10.4529280449,10.7451130086,0.01128
5.1137980861,2.6169243663,10.0850010064,3.072625578,3.4151584139,2.5619429788,3.8962382608,10.0640888867,10.4632624597,10.5788464835,1.2872060782,0.7142708205,10.274865831,5.289339459,1.9784652865,4.8188374743,10.9587689131,10.5698453264,3.9909536135,0.69048
4.3707651502,10.6050129021,2.8115544188,4.390802714,4.0411378231,3.6411499393,0.120082186,3.5558507131,10.0851752026,5.4463174711,10.2382746898,2.4149253277,4.8712719199,3.9568642963,4.5108024787,10.8175083824,3.2783082133,10.9875837205,11.0468002932,0.07268
4.6115389843,3.489163173,10.252612468,2.8330195419,4.5172184155,1.055092943,3.9341245005,10.1545649635,10.4919217016,10.6989966139,7.2185115817,1.7804470293,10.5764282522,4.899456556,3.4896603001,5.0039377474,10.2070660432,10.5821505164,2.6439774908,0.8521299999999999
3.6665660404,5.2735607566,10.5324067411,1.538430918,2.8565729428,3.5961801095,2.1191173861,10.4631688106,10.2998676253,10.6877645905,3.7581386823,2.5047120527,10.4970476222,3.3504263033,1.5193645246,1.7483681066,10.4540573652,10.2906530827,1.1167810469,0.96241
4.7059298353,5.1718738908,10.4038984786,5.4329045603,4.3234743227,3.6214565192,3.07316096,10.5785170782,10.7205206393,10.8190591592,0.9954849838,4.5071800149,10.2101718511,2.5065995801,1.3202229152,5.610461061,10.2030207523,10.0256855954,2.9100657417,0.82331
3.6824078959,3.3799874374,10.6718251409,2.0441557854,4.7107584186,2.0964035123,3.7113038205,10.5225555384,9.6799187398,10.4995661568,4.1506782672,4.3701570901,10.4789853784,3.4003871741,3.5648011652,3.1170275518,10.6374490656,10.518857261,4.3896475234,0.6015
4.3792927059,2.1282973149,9.8200612835,5.6203602112,9.2807824617,6.7717441656,1.9204851307,2.8860766454,10.3322282463,10.5927798452,5.0122543074,2.8992838268,10.5699116944,0.9112700182,8.7904320849,2.5853932299,10.0529484049,10.0027567822,10.4157835806,0.46241
3.1361481974,1.4266016235,10.6520482162,0.4256655972,5.5924607062,0.672430639,6.0087587974,10.1536586162,10.3159847865,10.385017054,1.9521867304,1.7283882052,10.5914058379,2.3849299764,3.2735934314,1.1072639863,10.4539276785,10.5740289209,5.2344047479,0.75439
2.1242455719,0.1903875666,10.5334827326,2.8029647019,4.3643728587,4.4021498148,0.5701366283,10.5962599576,10.3822775067,10.1269442886,1.2861662919,0.2491870573,10.774232208,4.2291241547,1.952428802,5.0729820531,10.5129982937,10.2362371957,0.5958903858,0.98246
1.6928643629,1.4049332176,10.6157375987,2.3402314917,5.1567370461,1.0737043457,1.2018133961,10.3622036324,10.5097138978,10.4970166875,5.8768660662,2.817105396,10.5839447892,2.5136571137,5.644622718,1.8002451646,10.2357811746,10.3476190542,3.4289444686,0.8320799999999999
3.0726400283,1.7595772927,10.3115069092,2.2175086196,4.8465854708,4.9151108736,4.8416389363,10.5263099506,10.5185919868,10.4971430543,4.580600342,0.7465999759,10.2041637266,3.9570432127,4.882790421,3.705489388,10.5770329356,10.505241532,3.6729004163,0.58396
3.5947687568,3.9000413988,10.2235739031,2.9790827051,2.559323482,0.2242582935,3.8941985697,10.2299399532,10.1351094874,10.7871964312,5.7067280243,3.1148418067,10.7925057103,4.0212825331,4.382614954,5.1235270531,10.3000442033,10.4333298109,6.9535485788,0.53759
1.6172518742,4.8148613291,10.390275593,2.2050284423,1.3317517613,3.2859555643,3.0351093433,10.2069324661,10.5126349411,10.4783833236,1.1118905232,0.7257764616,10.6827604967,2.226544716,3.6746028466,5.1868499539,10.2916873031,10.6238303183,4.1976083203,0.62155
4.319249041,5.0325969488,10.1140315631,5.0881571613,2.5060332023,0.3747828674,2.6463525086,10.3515770883,10.5635543223,10.7894593287,1.9731962998,2.4262976947,10.3565478128,5.839416367,4.0831484168,1.3270920329,10.6616554862,10.1805277909,5.4430126282,0.59273
3.4536286263,0.0863101431,10.4011345153,0.7525260251,3.6227890875,3.8250711556,2.8238538208,1.7467707851,10.4583815507,10.4818319241,9.2483777361,3.8693553608,9.657769306,2.9404633234,0.9759929901,6.2427056064,10.2258082701,10.5164150041,10.6447324958,0.6641600000000001
1.5498475716,5.1549449925,10.2020850727,5.0160004507,3.9293012744,4.1721019474,3.2820421629,10.3448973432,10.307960148,10.579167233,2.5158704667,4.4297032706,10.756302751,3.2573146541,4.3667316904,3.8121570145,10.7635545201,10.0594422966,4.4846022953,0.60526
1.6642783995,0.234162826,10.5089623813,2.8152033447,4.6362775207,5.4826419269,1.9272044211,10.1804032064,10.349103386,10.4331015428,1.5748621171,4.9308266918,10.6089233515,4.2085777509,4.7868207545,3.2608910129,10.5296220059,10.5389242182,3.6938757528,0.87218
2.9179973795,1.1124957284,9.893238182,4.5665038715,0.185013773,2.1493720908,3.4860442885,10.2431932443,10.3956581754,10.5199232626,6.2809207057,1.5732410754,10.7606220403,0.9338622579,1.9502687413,0.9898645835,10.6585278598,10.4747885021,6.9957752848,0.47494
1.2693184881,1.8075558656,10.5265079899,2.1504047241,3.7328045869,0.2551193799,4.5446607662,10.1921516326,10.3974255294,9.8267896903,5.4376022182,0.5409758667,10.507798943,2.38854906,1.5693268627,5.0425300739,10.6766809146,10.7192395456,7.6752682902,0.73183
1.1592403292,4.3932026078,10.1484273117,4.7985162382,0.6055349653,5.9213694104,0.1372018883,10.1320840116,10.6794363337,10.7057892264,4.1042152527,2.0079217228,10.4678452242,2.7018052359,1.1482205606,2.443468008,10.4320859602,10.5155704215,5.3355235516,0.89474
1.7802707348,3.5012536413,10.7401069596,4.2725258851,2.9173031506,2.6524336791,4.3416726206,10.2959578201,10.4147251933,10.0178815188,7.579022156,2.8652619681,10.4241603894,4.9867363971,5.2985940548,4.5004261251,10.4583534639,10.4751620854,6.4070372106,0.39348
4.8965344064,10.8633464287,3.0473798386,4.7209598514,3.2480250506,0.2851750863,5.3521498108,2.8072531799,10.5218925918,3.856833567,10.4518881577,3.8886781823,4.0593345128,4.832252284,6.6691274189,10.3780083372,4.2184397444,10.8312896309,10.8254228907,0.06767
1.6569532472,2.404292534,10.1497054304,1.2487310845,2.8130803037,3.9332431626,4.5283468185,10.5353589121,10.5766302582,10.4496160846,4.7686398731,6.0234912381,10.5558739534,1.3372682649,0.0345416653,1.9174845122,10.5565063331,10.3404707266,3.2628727374,0.64536
2.6134824822,2.9056966606,10.122761927,5.2161991527,3.7935007452,5.7929150885,3.8391211784,1.4770345129,10.826314828,10.4728397024,4.0658661971,4.3666895835,9.9665920515,4.8882945633,5.403815342,3.3233467308,10.6888991466,10.4223782476,10.4378225764,0.40226
2.9330002379,10.384132721,9.762661573,1.3647721789,2.8183856491,2.9516870259,2.313059299,4.5256611956,10.0874335485,9.9568961418,9.4604976344,4.3866450656,9.8823871329,5.0326263069,10.0488923289,5.155216421,9.4082393761,10.04784368,10.1600895416,0.23559
3.9229245996,2.6886719305,10.4860072535,4.1947286766,3.2655541289,3.4376271278,3.0400045751,10.5060714696,10.6415680234,10.471581664,1.0489944652,3.4970512631,10.5107410389,2.9215070527,2.5848211108,5.6474537809,10.4138386806,10.1472822978,3.3629120047,0.78697
2.8853902794,10.717432302,3.0716617088,2.5799404233,1.9328032034,2.7473485814,5.1628834427,5.0453124181,10.5905885044,8.1925191152,10.7154326846,2.7196669592,4.6516552303,1.9947585225,7.3972156061,8.7942643155,6.810725813,10.9728706551,10.9276723908,0.1015
2.8762717852,0.6105569077,10.7285357787,2.9155479897,0.9461507226,0.3841025125,0.5077805106,9.7665705708,9.9080520677,11.0067192395,5.7904087345,1.0770772272,10.6585467846,5.1966885154,2.0009108373,0.7682735375,10.4860644989,10.2968477059,1.7924586036,0.73935
3.6356542643,0.1759730065,10.6328645933,3.8416145801,0.9834922963,5.2004452797,1.6238668368,7.1155657314,10.0829484628,10.3868890996,8.6586640947,4.2260402408,9.8994309406,4.0965141884,2.0971145804,4.5445780506,10.430676524,10.5837600368,10.5133759703,0.24185
1.4324319149,9.8391152394,4.3713597801,2.3528953651,0.7785920688,3.3517863704,1.9039126646,4.0503658333,10.4728386878,10.7961745869,10.5102202378,4.0848141574,5.4437397874,2.4808506571,8.2790735052,9.3441809518,10.4364493211,9.74672706,10.1202662018,0.15163
5.7006770284,9.3837892913,9.1152725956,0.8832375456,5.844268354,5.8325996706,4.0828872861,4.3780582438,10.0359699717,10.155217178,10.068256205,5.2164666394,9.7576220586,4.3570906084,9.9454906124,3.472330957,10.021627461,9.7890922375,10.533253844,0.23058
0.3845885619,3.1077680178,10.0946615419,4.5678566389,4.2699853616,2.8360628384,2.0344516578,10.5299328944,10.6180059726,10.3426483126,3.6004427473,2.2219668991,10.6550727507,5.6539677792,3.1948431665,4.0907483081,10.5668905017,10.2902371538,5.2429171124,0.86466
3.1209529439,3.7105433159,10.1712212172,3.5102616004,2.5677409825,6.6078179774,0.0855197653,10.6809723943,10.8491844826,10.4210153181,1.7834898817,1.6937312581,9.7859009877,3.1438071224,3.0308951219,1.4195252197,10.4243838214,10.5804989724,5.8134686463,0.62531
1.5671707933,4.5770217172,10.2551295023,3.8897327462,5.4797227692,3.3113395497,2.0928178499,10.1445342524,10.4969618788,10.9148207086,2.836774699,6.6819249478,10.599523597,0.6061451005,4.5441182263,2.0196326206,10.055254738,10.4813537358,2.3237625432,0.56391
5.9842829426,3.0634240121,9.9770056441,2.8897390221,0.1474392649,4.8646459986,1.8966158328,9.6552512037,10.702455541,10.3851093671,7.2823812405,5.4083296256,10.2661126292,0.9176814998,4.5492048982,3.00281938,10.5995300313,10.6726853015,8.7859757166,0.37719
4.5734651428,10.6874360072,5.6963461531,2.5056071723,6.2688166177,4.2756018215,2.1509250973,2.9284192622,10.3445089338,2.8803907234,10.8753358043,5.366655948,4.3743419898,3.895855369,0.9416591195,10.5727001733,0.3824268115,10.4528640555,10.9580657505,0.04386
5.5966594268,10.8825752066,6.7002905553,2.2675382003,6.4212797538,3.4174230248,2.0644521355,2.0595531996,10.8265346261,6.862730022,10.660042886,0.1320754216,3.1209305008,3.5599678472,0.683386056,10.533415987,4.3842889306,10.6119247306,10.2616176905,0.03008
5.0769274287,2.5621359687,5.4310548963,2.8547313744,7.073923581,3.7003548598,3.1841530046,3.7102861613,10.0435427422,10.710731652,10.6671686258,6.5916708095,6.2452237979,6.9589112501,9.6607533971,5.3123411929,10.2432927465,10.8933195506,10.1569789504,0.19424
1.7480989171,4.0881520815,10.1336023631,2.4348201648,0.3364357225,2.7369771288,5.25642425,9.8721341428,10.7737975185,10.1069200462,3.3777812206,2.5169430819,10.4113780565,2.3547488789,4.5234521756,0.152624235,10.9057110138,10.6742228709,6.1959397048,0.46742
4.1411839373,1.4328375729,10.6462644129,4.8827850298,1.2322151461,3.8985069611,3.8631127434,10.1625865362,10.2360243625,10.1204478004,3.3704711524,2.8673046992,10.5020745571,1.882252856,2.7885458796,4.4567080269,10.6496641491,10.7480974316,5.4116691601,0.66291
3.8911834543,2.969360813,10.6018917679,4.7633624377,4.3914370779,1.6242691623,4.826110128,10.6050166918,10.3998692067,10.4040208955,5.0725411614,1.1299936878,10.5582491005,4.669479551,3.5313545785,2.6255553462,10.2907620366,10.2966286716,0.9017941385,0.51003
3.7961450011,0.2852791882,10.6311841171,0.5341711725,1.4233016901,2.7564121589,4.2494443029,10.1469417502,10.3281502541,10.595481516,2.7213692456,3.5126947394,10.5882240447,3.2747686381,3.9985240301,3.8784826976,10.3774166622,10.2992352284,7.8662926657,0.35213
4.5826692266,5.1841232969,9.313923508,4.9584137018,8.4657704258,9.5000947955,4.2659539727,7.3916564426,10.3841088404,10.2560582667,6.9799862806,3.4531706541,10.0911009265,1.2853123434,8.7648811738,2.546627541,10.1082228424,10.6051369885,10.147751987,0.35338
3.8581421267,1.345617703,10.4043395347,2.8819237331,3.6314132393,2.5968694253,4.8504702065,10.2924629231,10.5675990784,10.3930084054,9.0971120217,3.5883747574,10.3493009462,2.9490108205,4.4902914036,6.0760873877,10.321397256,10.2581181424,3.2700468205,0.84962
2.8626350066,0.7806514512,10.7758917189,0.6206213495,0.9013305332,0.5425069515,3.4171094564,9.9953617564,10.9128466813,10.3146763099,1.9931677122,4.4374864763,10.4888601397,1.6437067408,0.0155917046,2.9924625997,10.3790173325,10.2379756728,2.2685777004,0.80576
2.7811084028,10.4656432919,10.3174395716,3.8495989674,4.6623522832,2.6279206298,3.9703715483,4.7776792109,10.4394628271,10.2214672955,8.0617982018,3.3998196333,9.8870347466,4.2940985081,0.8610162034,7.2377969908,10.284545306,9.8624420966,10.0705442539,0.27444
6.8570540191,4.4097183964,10.3098584119,0.8310041585,1.8577935605,3.4845482766,2.2701753815,10.6091017152,10.7180730644,10.157665675,0.9954864257,4.6332026505,10.5539508162,3.778445816,3.0986953412,1.7033369227,10.4704345451,10.2506904106,3.2676456756,0.70301
3.8082828188,4.7270820603,10.5915170606,3.449140092,2.4398098136,1.5144178891,0.5257795478,10.5697342488,10.3378035891,10.249859734,3.2338662852,1.9284463658,10.2434120235,5.2607435109,4.045937768,3.5733121346,10.7060223372,10.4598001357,3.6108771731,0.46617
4.5209650394,4.950075605,10.5675580484,5.0123188891,2.9967596632,1.4734593995,2.1023782525,6.7718185405,10.6688616784,10.207482785,3.9900900812,0.9817028685,10.3973906723,5.1902035991,3.3096663962,0.7643194492,10.0218054502,10.4010102464,10.7092113112,0.40602
1.3842741507,6.1007680366,10.1634394814,1.3715022019,2.7382978084,3.1883084627,5.1919729354,10.7327812535,10.1497073551,10.5869995753,4.1213198645,3.1226054569,10.6274224116,3.7909421232,0.4652091399,1.0887725136,10.3379180653,10.4762801702,4.6997832351,0.67043
3.7641141876,5.413628866,10.3949669019,2.1198473757,4.4282705803,2.9312770881,5.3988663459,10.5559774304,9.8132010087,10.4880934255,4.9860176871,4.4253627001,10.5947798683,5.3693498222,3.7089176126,1.2056957925,10.7619324035,10.3379123555,3.6063217009,0.51003
3.1585708549,0.8702199491,9.9700598446,5.1059865072,0.9491722024,0.4580029007,4.3782837708,10.5348206329,10.0939618395,10.582167845,4.4968900106,4.8551119841,10.3256214155,1.5142682361,0.267708027,4.6415282836,10.6661843019,10.8014365665,5.9959560638,0.6754399999999999
1.4202820819,3.2132188738,9.7868172761,4.1388168406,9.5731615186,9.2813388049,2.2687723169,5.8981927381,10.5382599017,10.2145962484,5.6526437895,3.513080071,9.4760466657,4.9893957176,9.1987133095,2.8484846631,9.4485712355,10.5632625803,10.4200716066,0.3859599999999999
3.1412696055,3.9427396856,10.4501404314,6.6449691493,4.4340263849,6.1091308878,3.4375755331,10.0021190939,10.0782339232,10.6424092951,5.9774868717,1.5635420534,9.8184997966,6.4640487294,1.1537239079,3.8540884961,10.8176960833,10.8211426294,0.4195034939,0.63659
0.8512436158,10.6609864047,2.3349343513,5.2912162329,4.6623644607,4.2534148017,0.995663647,2.8785070276,10.8244797075,0.6510361803,10.7958578579,3.971157183,1.3568202875,3.4924160991,2.9840948857,10.7315480612,3.2747002265,10.5298647699,10.5329313524,0.02632
4.6271143842,9.8163692222,0.3346573561,5.3361331941,1.1743742258,1.0757277874,2.8191143073,0.3036647065,10.8057446471,9.7795954122,10.7419591747,3.1705194633,4.9784369192,6.3330745485,2.298976824,9.6895520045,9.5578435895,10.6402026231,10.404484673,0.10025
3.723543246,2.1379798952,8.1927766321,0.6922579401,9.7255333266,9.4617669752,2.8203031936,0.492168298,10.0376602361,10.316031447,10.0380207561,6.3555083898,10.2422223846,5.9186328803,9.5757322792,2.6764483679,9.9174781221,9.5236914596,9.8819592123,0.23434
4.2341798922,10.6505949069,2.1272106575,0.3065055139,3.9786109019,0.7847397456,6.6885558901,4.1167899809,11.0022545377,8.412402011,10.7198636543,2.6911802481,1.7707095663,1.8457827455,5.0227753607,10.1502979674,5.160012733,10.6221560159,10.4266387423,0.08897
2.203383531,0.4391009318,10.0553622596,4.4765230069,2.0725881467,0.5506264575,1.8508639132,10.202079031,10.5703891647,10.6399684476,2.956633724,0.1606194088,10.5193596565,4.9920988006,3.269524645,0.3360310772,10.6442339172,10.550024602,2.0775690295,0.72682
5.7027748755,3.4253500662,10.5384167095,2.3058496095,3.9933713567,3.1088496629,5.3750491144,10.0960973553,10.6486904251,10.4788567125,4.651254921,4.1328873377,10.330958005,3.6084615134,1.174936121,2.6219826072,10.542006001,10.2127887332,7.9185759726,0.37845
4.1358059458,0.9724103984,10.1742186205,2.8600280202,0.8476063793,0.9089100027,0.2848818767,9.4575984226,9.952617594,10.8223119831,7.3001117893,4.6116061354,10.6147182491,4.9281582762,3.0330703669,3.2158578272,10.4497954745,10.0361808888,10.077568125,0.3183
3.1432984114,0.4312246414,10.2780069905,1.8321829403,2.1568071907,2.5815406469,0.3531729035,10.4325438346,10.4123961399,10.6558088551,1.9692230139,5.3144455231,10.6539557117,4.8454986206,2.6816272706,4.073709752,10.5284070271,10.2337580576,2.5221826142,0.70426
3.7744267777,6.4448167527,10.770897611,4.5694705381,3.7287341001,5.1848257689,4.8039917695,10.5989807811,10.4556253306,10.3721464518,2.3765409025,3.5931102134,10.4141300841,2.1138795978,3.7978331746,3.81105854,10.3288215938,10.0506866629,4.8190460856,0.99624
2.1780503206,2.1186165582,10.2981577681,3.1780342302,1.9921571954,4.6951468345,2.2604993519,10.4274041144,10.5325323187,10.646994904,5.2365394803,2.5625371468,10.4242737481,0.0200822791,3.2840590386,2.1897635362,10.4257757215,10.4731144153,3.9626587099,0.89474
2.946506185,10.7069334962,2.2796401435,0.4396786078,3.0647569251,4.912171665,1.6750739673,4.4966761855,10.7602808464,2.6777510215,10.6681606771,3.360347273,2.7217847777,4.1568648956,4.4059938363,10.5913094014,2.4779786196,10.8135872645,10.5481158311,0.03885
4.4317802954,4.2984298369,10.4267262404,5.2373415742,3.7207224196,2.5790233952,2.9207149745,10.6427382646,10.1381455586,10.5900042417,4.9001530234,3.5681200924,10.6616745618,4.1522282378,4.3211033017,4.1079014424,10.4799146528,10.0849190882,5.2844680896,0.82957
3.086750905,0.9044760876,10.5490861865,4.9224547695,4.7342926583,3.5077753659,4.3730845474,10.5104726952,10.4521523031,10.1214312575,3.1701044851,4.3589188169,10.9342425783,2.3398863567,3.9387265881,6.7345927093,10.1192078628,10.2310105643,4.3639165406,0.5526300000000001
1.2756612162,3.6339884642,10.2399492061,5.4796321358,4.9225169843,0.703480248,0.2222845911,10.5432501043,10.3494882342,10.7791755778,3.4379957955,1.9973180048,10.6759692754,5.1463522774,0.9925032849,4.6714716303,10.1830175855,10.3147298435,3.7018316587,0.4486199999999999
1.1851343637,4.5759109494,10.5599458108,0.7508730432,2.8181934849,2.3894928173,3.2514553727,10.5903415542,10.4619898514,10.5033276837,3.3660888578,4.1871994003,10.749882492,1.3008125555,1.8054447337,0.7002343192,10.0653170387,10.1813895863,6.029074113,0.59524
2.8430903611,3.5605322241,10.682788644,0.618444509,4.8512196195,1.5276295687,2.5246705794,10.8338576605,10.3385542123,9.9075119776,4.1021207099,5.9441344727,10.2433898314,4.009954573,3.3420246812,4.0695206728,10.5712288981,10.3659207756,5.9472983432,0.39223
2.5737939887,4.329142265,10.2485321948,4.7454637303,5.2801862395,2.1254473201,3.5277565965,10.5059546495,10.5536601668,10.6244959176,6.7760355651,3.3926032637,10.6786546442,0.7816952509,2.183973229,1.1219815243,10.3400192991,10.075714565,4.0072586806,0.70175
4.5756313364,3.1459554773,9.8927027044,1.6960094311,7.2477328757,3.9702884762,1.5517337343,10.467641595,10.2465903299,9.9188037904,3.1884996989,0.5603534936,10.5741745099,4.2195205827,3.8801959469,3.4277313865,10.5916848729,11.002279807,6.4810250688,0.46241
