	AMH	CBX2	CTNNB1	DHH	DKK1	DMRT1	FGF9	FOXL2	GATA4	NR0B1	NR5A1	PGD2	RSPO1	SOX9	SRY	UGR	WNT4	WT1mKTS	WT1pKTS
E1645_554	5.4408113347	3.5675949492	10.159573463	0.3519950372	1.7741001198	5.2995143263	1.0879608627	10.494019086	10.2328585211	10.5487155472	3.8874239872	2.9691727624	10.5993521016	4.2037092817	5.5869420545	5.2269333502	10.2867634053	10.7217383033	3.8504118895
E1056_342	3.7034643546	0.4427232557	5.320956147	4.9708035192	10.7085152867	9.9735159824	4.0606146537	6.1913735894	10.0390986365	10.3884827324	7.3633674086	1.7108002735	8.2878269235	6.831462669	10.6595194248	4.4796117722	8.3570991202	10.2409845338	9.9658658369
E413_746	9.7689939663	4.3730962084	2.170356511	9.2019331893	9.9975724835	10.0361761335	9.6920155261	3.4434776224	9.988591761	1.6638028439	10.1330222599	9.4004065906	2.1811112403	9.3874945347	9.513361848	4.2017897511	1.0092245685	9.4905290718	9.3650103847
E970_259	4.8767874724	6.3515196009	3.0281053009	4.4662972358	9.9477257755	10.2147006532	2.0574267176	1.1308303002	10.5861976971	10.3511137876	7.9371406832	1.542891987	8.988581271	4.7543890761	10.2418015723	3.7160484722	9.0690502585	10.3714581464	9.9414102149
E1948_499	7.5791405021	3.3128234062	2.9486935748	9.5644533725	9.7076709543	9.624229144	9.6475555839	4.0117081574	9.5720486203	9.5622662134	9.2858085968	9.2693713857	0.3054149105	9.9913485926	10.2171705306	1.3957101767	3.2063641604	9.6351697291	9.7046453981
E1103_684	9.643498911	1.7743845501	0.622685149	9.4739366835	9.5646984998	10.0571664164	9.6898468803	3.465650822	9.7809147054	2.5100528492	9.7258176098	9.8155193834	2.514830348	9.5746321941	9.7066648287	1.4832147269	2.763521949	9.5046982328	9.7654523641
E480_202	1.7044870964	8.9907449819	9.7214531771	7.1119509247	8.0798154494	8.3343404346	4.3066344682	2.1553523397	10.1924042525	9.8764623226	7.6050149603	0.860145324	9.6099614527	3.6156794439	9.8464092092	5.3455395879	10.1238172061	10.240403808	10.5698396267
E930_328	1.1771327419	5.113792434	6.9469239433	1.0689820839	10.4389172186	10.0865961132	4.4389072048	0.5748937375	10.4695745378	10.4528543172	7.0651536969	2.0231620886	10.2104422555	6.3286514747	10.0264724087	5.8196474641	8.8522390542	9.3836757655	9.8229105961
E130_105	3.0344437621	10.404981138	1.7088618426	3.4975058119	1.7882726942	3.1388247789	2.4624594992	3.0487230249	10.3498590482	10.0509996861	9.8697223059	3.9107842183	5.3427342054	2.8752318323	9.7697667805	3.3844139005	10.3220579473	10.6668245632	10.5124871926
E1756_348	1.8941086771	3.6599963759	2.3233221401	2.6104352581	9.9659621931	9.8776183276	3.8777389269	1.2264737499	10.102504855	10.5356667857	4.6352361586	4.0736569023	9.7150961962	3.3779108365	9.7255904671	4.8092262794	9.8862007481	10.3376065516	10.4941341225
E935_116	5.7185094581	10.2887474143	5.7994276146	1.2927781542	4.2932811024	5.2953776335	3.9848696836	2.3569877928	10.0393455739	10.2219386801	10.3010365784	2.8642996387	5.5818987861	1.1900915195	9.5105761268	6.0849015162	10.3705337194	10.5295266513	10.4641039966
E1572_303	4.1973552268	3.8893372106	10.6113468731	3.5062448769	2.7564728579	0.8313061081	3.8074958901	10.3853280906	10.2108546609	10.1783685103	6.8600703076	4.4979612179	10.6050735977	4.0898708402	3.0982757966	2.6705693043	10.3667975895	10.6836331082	3.6691971389
E1716_46	3.2899756085	10.4358980771	0.7621190086	2.9827186925	6.1160724746	2.8164593331	3.8125416206	1.3482117891	10.5415266911	4.8000696876	10.5535307604	1.7051326204	4.5738011083	1.5215206931	6.4966533182	10.9229886918	4.8180227727	10.9436421493	10.4925134006
E961_142	0.6523333913	10.0948215952	4.3078755909	1.753845229	3.2978450238	4.015242854	1.1016800332	5.8968099092	10.3501229774	10.3784142208	10.7903361393	3.9735826984	0.6512302673	1.4087819698	10.0568599325	2.8901110366	10.1319061748	10.0598285899	10.1340256079
E1253_514	9.8455921898	4.3712256271	0.4080482609	9.7679240244	9.6001694159	9.6672306726	9.3165439996	4.0161275584	9.5880990575	4.333960978	9.474217109	9.9326692778	3.6015826348	9.661557221	9.705519106	1.0500439263	5.3622252001	9.8784063089	9.7181649912
E289_748	9.3651512282	3.7490931731	5.3098593983	9.4843989666	9.1597360793	9.7681059939	9.8692449936	0.7135425796	10.0419159406	4.5106641781	9.8280937725	9.5720907275	3.9780354372	9.7709906857	9.7350254435	3.415739494	4.5214606716	9.5579961683	9.865929765
E293_140	3.656380722	7.8438682193	6.2791179444	4.575281001	4.450390799	0.0236013916	1.3553188927	1.5869937563	10.6931161743	10.0877099672	10.2769578343	0.1238822853	4.8234361621	4.74606017	10.4839623775	4.9723981366	10.5564089084	10.4007501564	10.3271870298
E1963_705	9.5807272453	1.5971950273	3.0389537079	9.6348801536	9.6267281257	10.0891903448	9.2046741253	3.0747233806	9.0233119622	2.475256105	9.8900568509	9.8604981977	2.8101648788	9.7351123675	9.7176987865	0.1894196954	1.1556365161	10.1928203334	9.4287654641
E42_521	9.7607602368	4.4548948269	4.1701600214	9.8741079548	9.4932615324	10.1611781615	9.6948110018	3.5090216986	9.4862091618	4.6527095834	9.3107399698	9.5267518386	2.4739390179	9.7515564319	9.6226533746	4.0088576858	5.206989056	9.6291230642	9.7336910379
E808_403	3.1851437951	1.9479090253	10.1964428139	3.7527293354	3.8820754864	4.990551786	1.9067615725	10.6909416242	10.4328436556	10.2483168357	3.2565582188	3.0244583015	10.6476792148	1.1920725585	3.0554346663	6.3104544907	10.3811976293	10.5013541388	4.4668828181
E1382_298	1.4535311342	1.2773132953	5.7725982301	3.8426376816	10.0100492656	10.1820733876	0.0763858363	1.0861588358	10.2171799656	10.3632342501	5.2346708328	2.7474285575	9.6768740809	6.4989322316	10.1611075438	3.8941299698	9.8251112661	9.9747111007	10.2464194563
E387_519	3.4369944344	3.643651146	10.5167675114	1.7128210359	0.8954905183	0.5711592599	6.9084639351	10.6694142603	10.4937182912	10.3235304936	6.6487706161	2.8816286017	10.5041326911	3.3957480616	0.0717649514	1.4210973472	10.045133941	10.4491917879	4.5293617646
E686_211	1.4785420204	8.4925846768	9.5329119612	2.8398098069	8.1783977793	8.7745981283	3.1762199277	4.4493128458	10.4120046635	10.1963711751	4.0493616961	3.3566004876	10.1068919023	4.3398437538	9.8285973173	1.841580335	10.0941628771	10.2072464505	10.3172457897
E213_40	3.8435279064	10.6477053855	3.3239194252	0.5321274604	1.5781577928	5.8715184975	6.9230599459	5.5496343405	10.5150222986	0.9014356304	10.6197076532	4.6479091961	0.7325563118	5.3906443826	3.1705512783	10.4938726959	2.7090655548	10.9531367052	10.6544368352
E1935_538	9.4346408425	1.2460196419	4.0010417636	8.9284548519	9.9038410399	9.927362022	9.6681689652	2.3330837925	9.4181441165	4.5863841944	10.467024453	9.7233416908	3.5787566998	9.6988601726	9.4944049656	1.6639855488	1.0157211245	9.7438067224	9.3992936785
E1175_757	10.0108598515	3.8001197908	2.4697532255	9.8622719324	9.6989690414	9.4507548938	9.5644768536	4.387141705	9.5102560663	1.0968071126	9.5253410083	10.1601741105	2.8869988125	9.0845851125	9.4481066146	3.4749834623	2.4098261914	9.7892267904	9.9150094198
E232_253	0.5161346829	3.4432288382	3.9915139853	0.8551242349	10.3876600174	9.9681901616	2.3885855933	4.3639740062	9.8069688024	10.1379291439	7.4254115	2.1103704339	9.9862184314	7.0865243496	10.3890528456	1.9996904376	9.541266708	10.3028236027	9.8450454942
E1601_56	4.7424136998	10.7417059316	4.5951637233	2.9652533116	2.9645381399	4.4181530116	1.1067802829	1.5913803545	10.4110172344	4.9191684983	10.8443382796	0.9621668259	1.4533905248	5.2685524387	5.2070312372	10.3911354818	5.5711777023	10.8164185116	10.7392629117
E1430_83	1.356933831	10.6617824895	2.5929785932	3.5864292508	1.7723614765	0.8020627926	3.3658967646	2.7081050268	10.1184845563	10.7089433197	10.4439047177	3.409639299	2.3850405101	3.7409693453	9.7125006133	8.5256090854	8.5685047591	10.4930816475	10.1297623169
E1880_443	4.7994004215	3.7637963212	10.6235207119	2.7842412112	6.5331562422	3.5803875543	3.3373394713	9.9007655098	10.200972024	10.4481190836	1.7915054376	3.7439953632	10.743921829	0.5841206793	2.5517366352	2.0363466083	10.6893901284	10.3777718672	4.5444456017
E1484_635	2.8185110362	3.3095886262	10.4047196676	0.1269410281	6.318555969	1.9037791185	3.8465662575	10.335406189	10.5447874384	10.2158055571	4.9899163067	1.5443906256	10.6181427998	4.386820995	4.6008421114	2.1086669785	10.3856677854	10.6095208651	4.0197588607
E627_46	1.3403735851	11.0629539311	6.4401281626	0.6688768003	4.6086462662	3.1565330824	3.6504350623	3.7040006178	10.7841991368	2.0721632496	10.4219023802	2.0902011577	2.2262262479	2.3996386603	3.0086336324	10.8139092493	3.8143810901	10.3497607132	10.5006993046
E920_421	6.0554478152	4.8441930694	1.8328592473	7.2814819713	10.3537246494	9.6126916067	7.8514378727	2.6999874772	9.8952129429	9.9978270012	10.1563980722	7.9540130489	4.6320246825	10.3294907794	9.5704178541	5.1762530135	2.3117111991	9.7921200478	10.0664730136
E1140_290	3.7513327519	0.0870395144	3.3094573374	5.3157835684	10.5965900959	10.6529400936	4.6272277423	4.6660175539	10.3144684746	10.4015727717	5.6580723605	4.3541028518	6.9610533214	4.5808672191	10.4509577587	2.4391407652	6.6852813773	10.2809051852	10.1653681397
E1677_695	0.0593074296	2.9400453416	10.4743640358	3.6103738496	3.5599066627	3.3376348646	2.289398721	9.9513565953	10.824642077	10.6548180966	0.5905520599	4.8902780112	10.6228368437	3.8482686463	4.5606247793	1.6025832798	10.3578088877	10.1519326745	5.0772980365
E1283_216	2.1860542487	8.1136411579	7.8256894219	0.8579506374	8.8450873927	9.3452065724	0.5579582759	1.2438211377	10.1658306372	10.3360072298	9.2735089016	3.6258027705	8.8624114168	8.862092878	10.0271035742	6.2951885821	10.2700927102	10.0090692151	9.9717931848
E178_42	4.4288314071	10.7964832884	3.8875192548	2.0933931043	2.926453683	4.3904246632	5.4930826095	5.3452599588	10.9957516798	1.4340130661	10.5492827909	1.1089944899	2.4237557732	4.4788086925	1.4150463531	10.4275693835	2.845704618	10.5863675114	10.6330010799
E1855_283	5.144003815	2.4486075175	6.839379738	5.0619750733	10.1352078975	10.718135862	1.555976788	4.2021773403	10.3251648466	10.5129066187	4.7835961506	0.0741337086	7.6179129154	4.025006974	10.412546716	4.4217863575	7.5683280721	10.189789134	10.3131495523
E85_358	6.0183613839	5.0547415095	1.8694843468	5.297897732	10.5140023027	10.2542439875	5.2033551899	3.9193097415	10.1589579386	10.3881261151	4.0648766781	5.232523529	8.2527918959	2.9953864271	10.2132011509	0.3368495187	8.8023913172	10.3186644882	10.4301801608
E652_714	3.7826218099	4.4727029038	10.4282006513	3.6260484628	4.6467678487	2.3233053913	3.3952862681	10.8327448982	10.4296740735	10.0639206641	5.3080995186	1.3294265463	9.8740012593	4.6672684942	3.2662668167	3.916770389	10.6928226781	10.6070598831	5.0543624639
E1815_440	3.1994173611	4.8281516698	10.2709348435	4.0315386029	4.2487064718	1.8522219185	3.6048172591	10.2540619424	10.4784347047	10.4493644426	1.5912926074	4.2501333815	10.9336734286	3.5241281097	4.1345799129	3.0749515034	10.1852302636	10.3699319392	7.185392816
E1008_569	3.2190806978	1.3400248189	10.5604208546	0.384367318	1.39056643	6.1034295245	2.7584210721	9.7472529389	10.5213364764	10.9313759138	3.3209099049	0.1280417459	10.1843504675	1.574749992	4.725126186	0.7004828403	10.4168084857	10.6011303015	3.2544752868
E1379_746	4.3754847782	0.7563822155	10.4028122593	5.5749565398	3.9052584014	2.7839015006	3.5768914646	10.5750882486	10.2695193091	10.5548044971	5.815749375	4.8242781725	10.3684414082	2.4748529547	1.8026018478	1.3634388555	10.7990527472	10.0980526279	0.3051561207
E1278_345	0.1055544581	5.0743668	3.0567746011	4.3910009525	10.5763805515	10.0893068362	5.9914256559	4.4534319584	10.1282847914	10.2661556928	9.3165444177	5.4735664808	7.0205926072	9.0327411855	10.2164187868	1.8409070425	6.9946798037	10.1236451524	10.1425109836
E1217_465	5.6417037191	3.8492331647	10.2055821338	5.6499248639	4.5943435333	2.9077544257	2.5841338326	10.570657488	10.7248450031	10.3791900898	4.6227710886	2.7882578236	10.4734283803	3.6872839945	3.0948653113	0.9563814816	10.4019771668	10.3529443021	1.775434252
E518_645	10.1939807854	0.06757694	1.4390418077	9.3635140767	9.4873672401	9.6630347564	9.7129910578	2.0535482044	9.8574665145	3.5842639187	9.5538394351	9.7004971943	3.6451471384	9.4258721627	9.5459694994	4.0978231046	3.4478481026	9.6495500535	9.9814444253
E1375_681	9.9019620285	2.4348645841	2.2357967411	9.8375956783	9.8524562908	9.4162807625	9.8821064843	3.5070532504	9.4999079312	4.084345759	9.7672236091	9.1424945181	2.4436700066	9.9291228557	9.5822586148	0.1409352853	0.6773263691	9.3836577992	9.9355983112
E1493_425	3.8928608953	1.8469317899	10.4733533901	2.5519417799	4.8154520492	2.8618801533	2.7747041443	10.621763354	10.5967313548	10.1528437349	4.6278608662	2.7345507646	10.3472831333	5.0333443965	3.5962588725	6.3663093842	10.4202859873	10.4757125856	3.6262176553
E651_341	9.8005278046	1.5649045728	0.9113835242	9.413736924	9.5523806687	9.6291356183	9.7071151452	2.9722505429	10.016129621	6.877390668	9.5044316014	9.2813282421	1.053988813	9.6169369046	9.7611446593	3.6660817148	4.7638290484	9.8688533217	9.849170944
E597_347	1.898502685	3.8055014312	2.8980372857	4.4929554329	9.8444637207	10.2796364548	4.2077738327	5.4006736421	10.6198583623	10.5675951441	5.815986398	3.4561686276	4.2496036219	6.336810223	10.343137087	2.8996740008	4.3725339183	10.7881385655	10.4454464722
E794_323	3.4089982506	2.8676688287	5.572169661	2.2060091597	10.235937993	10.3971890089	6.1021264804	0.1186983191	9.7244816114	10.298877978	9.4514356889	4.4226279407	7.0771271351	9.226778013	10.2439977994	1.0317926695	6.3049794571	10.2695282331	10.2703552287
E1883_419	7.3479555585	1.4056976423	1.6379920095	4.1910100396	10.0791748017	9.8414449026	5.1991336209	1.808233599	9.7167601201	9.8197347372	10.4914067157	7.3338852986	3.1810457535	10.2414867985	9.9493423261	5.0384808247	4.6657066629	9.7091174108	10.3912115482
E1954_234	0.0538658595	9.1604485723	9.6446561958	1.525506807	7.9667326791	8.4682481942	0.1015317002	3.0106823309	10.3134551396	10.0705745446	8.8321649236	1.8272483429	9.9005562128	4.4276357014	10.2815190223	2.0590916215	10.2123063665	10.0688494427	9.5221300634
E994_512	0.5786339718	2.5082404692	10.0652201755	1.6211832092	2.1504400374	3.8183192309	1.665941654	10.0093698316	10.3175321521	10.5531233289	4.905447305	3.9931078944	10.8640513325	1.7134796347	5.8315975775	2.2069868213	10.8386556031	10.3303558507	3.7057163119
E307_268	1.6902771459	1.5289660962	5.4343082511	1.8425853641	10.3186402499	10.3482665357	5.9383800491	0.6270481105	10.5566182212	10.2458790773	8.0790373187	0.7142224499	5.2546842739	8.9655688656	10.2359793036	5.8297477993	6.6589380956	9.9278823211	10.5058137723
E743_727	3.556318573	1.7155028733	10.4159164145	4.6670887944	2.5799654619	0.0982850232	1.9364281524	10.548505128	10.7726702861	10.4569858219	3.2457124696	2.8484638316	10.3769942177	4.6321561129	4.9074004746	4.7817959311	9.9631137557	10.5593522048	3.6843522858
E1150_425	8.0102515954	1.2947097377	0.8843278809	8.5783102649	10.0014372797	9.6158102133	8.0178432227	2.1128760829	9.9479255161	10.0567871915	9.7757210199	8.7181617922	4.0794032627	10.0310618557	9.8876281222	3.2265411182	4.8348532914	10.2129970994	9.483261055
E1213_273	3.2677195176	8.6244186369	10.1582235511	1.7837332332	3.8996949866	5.3176165209	2.6891469846	9.2479912863	10.4743012033	10.3800094972	4.0939569821	4.6436815041	10.4500455206	5.8252746392	7.0160424691	5.4634780895	10.4740347623	10.2718542848	9.4803360935
E419_180	1.1793086333	5.8596966029	8.8007880147	2.8647496504	6.2868193143	4.3981192476	3.7324432895	1.1030194989	10.4200493241	10.5277381097	10.1554033996	2.7737206527	8.2942300927	3.7737191673	10.4146757453	3.220514357	10.3441303062	10.2807189259	10.1692387298
E1034_161	3.7313118697	10.2901250337	7.57480596	2.3372148606	8.0866516771	7.465895712	2.4820556642	0.6518441548	10.1047868366	10.224940956	9.46932627	4.0782146992	8.6217961473	7.6239338714	9.9036755643	7.207660462	10.3700752528	9.9605677798	10.052256064
E884_95	1.8306039338	10.6160973065	0.0054525373	4.3625525761	3.4013560631	3.6722865892	1.8359381726	2.6325726557	10.5324500467	9.4721138835	10.0470347703	0.1726956355	1.7220461507	2.2384936374	7.1015575279	9.8966345236	9.7520174181	10.6787076072	10.5895961025
E1654_381	1.3631306233	1.6587486819	1.4042429146	4.9106868066	9.7963286556	10.1612465834	5.3315939096	1.1685963934	10.513740094	9.8881084618	9.89373103	1.9726156192	0.6237765722	9.6307745544	10.4110926034	1.4860861048	3.4480489138	10.1776551886	10.2421332183
E117_530	9.558549603	5.5528841697	1.7210381425	9.468208605	9.7355235927	9.2471360908	9.5384056432	4.9649735766	9.5314480121	5.8732996144	10.0075188023	9.4267015486	4.1143754065	9.8465072184	9.5555083987	0.9434177318	1.2913687448	10.0366454437	9.9801810618
E664_13	4.0130159606	10.639811688	6.6485559435	2.6628666057	1.8289188236	0.4134763159	5.337888077	0.5026306231	10.7479791389	2.3523781177	10.5280021108	1.6521954814	5.2450677929	2.57514037	4.5235801782	11.3793093067	0.8881069583	10.2405165799	10.1124645219
E474_483	2.140046263	2.0492760108	3.2492431704	0.4895611074	10.0125700332	10.2843198487	1.3606376498	3.9207264531	9.6661806777	10.2360461684	10.0581727252	3.997480408	5.7037808015	10.1761742362	10.0028623277	3.7197050326	2.2658855568	10.5051674596	9.8052674751
E811_423	3.7572017246	4.3179121366	1.69982728	6.086495343	10.0529981155	10.1847618091	3.7736741889	3.5408754009	9.7539156099	9.9844005622	10.2952741679	4.4663799552	1.1379896244	10.2072738449	10.1173807297	1.9403870955	0.9166720812	9.8291543891	10.3411079251
E1291_299	2.5746981804	3.200606464	10.3706736928	3.5198284296	3.139108988	0.7792805201	4.1454140805	9.7895815552	10.3832381316	10.6482461426	1.2485392628	1.9339560243	10.357142551	3.2448051807	0.8351906687	2.3420862306	10.694442318	10.0783369536	9.5358579068
E538_498	9.6554048428	2.6570617161	3.495326097	9.2856222237	9.4764749656	9.7285913518	9.6338068346	2.3270379006	9.9067650271	4.9262755975	9.8989160897	9.5977485541	1.9551469352	9.6672166597	10.0056587177	2.7596047114	1.8919641622	9.6916693015	9.6589187599
E623_83	1.854489358	10.6217194527	1.63654554	2.0824764376	0.8693459386	3.5103917736	2.6542753182	4.9963116307	10.9027748163	8.5578740232	10.6624698641	0.0471687964	1.2788587192	5.2526519576	8.0238985576	8.0262593756	9.7041772252	10.5285841322	10.6392935606
E1440_139	0.8451336581	8.3261712344	4.0725357469	2.2447135993	4.7127716482	4.9339273157	5.9091206531	3.274863044	10.6135370668	10.8500555416	10.4900855155	3.7420202359	5.4688459989	3.7865873235	10.8260625046	7.1156130325	9.7395463807	9.5385548925	10.0677749103
E1808_722	0.6100438609	1.8991824788	10.6818962247	3.5181193979	3.5625109065	5.0875220514	2.0089731106	9.8261483748	10.3767758399	10.6415112237	3.8378805759	0.1351564702	10.4562956278	3.6241135493	4.9982380189	2.3905861447	10.4338296903	10.634813122	4.9926111421
E616_327	2.685888905	2.4573357513	5.1062671273	4.377712463	10.3094016686	10.297161991	4.4728107382	4.0707687854	10.4571133923	10.4959547712	6.6823484923	4.0578445439	7.2712460779	5.6974472646	10.3539492918	0.6751214886	7.7997982378	10.3880965966	10.3846606936
E304_283	2.9809730286	3.2461813672	10.7936025885	3.931682329	3.7142076404	3.7739889056	0.0515324355	10.3810468988	10.0874293131	10.3487729821	7.4312815272	4.6485158815	10.1713432191	4.7315681075	5.1840339391	2.3743957299	10.3680112955	10.2390660847	8.9913526074
E1554_296	0.6722785856	1.4568937785	4.2764951958	1.994948047	10.0423726906	10.2654372655	4.5010170075	4.8190090732	10.4460037398	10.2759223099	7.369339898	5.1201406169	9.1093547934	4.0114192845	10.3008206338	3.7590784143	9.1119026808	10.3072589977	10.1754371441
E107_582	4.2448895317	2.5509545954	9.930340044	5.9196539936	7.3800916203	2.6215105864	2.8939655037	10.6129159225	10.589425234	10.5356259293	2.7120068704	0.4232960548	10.2251653002	1.1506479066	0.0343260065	4.6450247219	10.3913688202	10.6434554268	3.4302984811
E916_161	4.130185934	10.0242210671	9.2152554077	1.6071284446	5.7916776993	1.655284698	0.3503107588	4.3352230515	10.2902053364	9.6563188222	9.9801240167	3.7330727588	8.8784661173	3.9565182557	9.8959242382	3.7087383213	10.5732928326	10.190460792	10.0446943291
E1723_310	0.6008702228	7.1604676938	0.5975458498	2.7689907592	10.0609609398	10.3285501152	4.3105967151	0.3844439251	10.5749364902	9.6780276518	6.6891917159	5.2594431611	9.1638401538	6.8184220155	10.4430941599	4.3927213397	9.3272457329	10.1483388709	10.1395286186
E1002_245	2.9085570487	2.6705546367	3.1996562414	3.0687674953	10.1025383096	9.9286349618	0.4937381343	0.7085178501	9.748383773	9.9441759553	7.0769821535	2.4980761727	10.0560181333	4.5482772508	10.3523627213	0.981128578	9.8277315938	10.2137808452	10.4828878043
E563_284	1.9602909526	4.4598468395	8.255774951	1.9713631582	9.3918698076	9.722105452	4.15434689	6.1978338789	10.0881295595	10.6914679591	3.8225818292	0.0684272491	9.9379812543	3.3450811243	9.5748829008	0.6429085825	10.3187525749	10.4616834477	9.7745744829
E790_387	2.5375409308	2.4685140116	2.8680386836	2.2672985963	10.3263777389	10.2996478363	2.0604727042	4.5750929741	9.7925666474	10.0086367849	10.2779772921	5.9233865108	0.3328787882	9.6746032889	9.7771564716	2.1305190704	2.7226754929	10.2068096167	10.3610222962
E724_439	9.6650217199	2.441819501	2.803694004	9.3393620849	9.6152754735	9.6289085363	9.7459573327	1.9254649134	9.60432131	6.1417742162	10.1258033327	9.8049394778	2.1280074997	9.9709274845	9.6825975731	2.4451848215	3.2017879489	9.5048765124	9.4025284161
E425_231	0.0624567418	5.9711929923	8.7085448521	1.8030552995	9.4724385412	9.5783982299	0.1522942699	3.7611953984	10.1887200251	9.8658617262	6.0857940478	4.6805490827	9.8307877772	3.5738810353	9.9236391349	4.1761309414	10.7632623443	10.2655756588	9.9206196055
E146_479	6.6469191843	3.0611698018	1.7993645902	7.0631842574	9.9220513447	9.8543381075	7.4398714978	3.5592111846	9.8547937833	9.9646161545	10.1555443484	7.4409732381	0.6440314597	10.0600236947	9.9254651791	2.0231145959	0.8090496954	10.4428881277	9.9847937305
E16_241	0.1181139411	3.8909959495	9.5545038341	2.8639755056	8.7620822801	8.4350074035	4.139050103	7.3973899829	10.6892521156	10.3499613502	9.3642757196	4.2810089134	9.4042346383	4.8770011426	9.8084292376	2.3992915206	9.8808315533	10.3826440654	9.5620128332
E402_762	9.7408534411	2.8782374296	4.1259073337	9.4601412233	9.430734799	9.9563299205	9.9595955977	3.6247533681	9.8841446393	1.4973375734	10.0744796991	9.472903811	2.2620419446	9.0953673311	9.6176903128	1.642915024	2.3926637795	9.471105118	9.8923657029
E279_654	9.31986716	5.7068113449	4.4951478271	9.6376619821	9.8998420781	9.4115277036	9.9702671869	3.257151903	9.7467058407	7.8477183533	9.542584982	9.5834717411	1.9817925612	9.8093349309	9.7903425693	1.3093298337	1.1956699924	9.6865741887	9.3255849726
E1573_5	3.4587253175	10.5501252539	6.0941248638	3.7060493294	5.9345858135	2.6461912125	5.3500002806	3.0103642441	10.5838030899	4.7235704997	10.3607837718	0.575071053	0.962902063	5.8805366717	5.1004402262	11.1484614931	2.8308154659	10.6808249988	10.4712790318
E1166_356	3.419271392	1.6415405476	1.3653299066	5.8091597653	9.9077791312	9.9479129722	2.6904411937	5.6744807426	10.3155541535	10.17117064	9.9835807453	2.0258613649	2.9211591279	9.9149256452	9.9627845315	2.8152687732	4.8329450439	10.2743217363	10.2900654039
E462_314	3.7916399066	1.0968033165	10.5003557601	3.744323639	0.141524434	1.3016391449	4.2084462353	10.4510947714	10.5890431631	10.5069823384	7.7361575194	4.1390412198	9.9781388215	4.1287239168	1.6603983174	0.4419626428	10.4536143411	10.1389328504	8.3764718491
E1162_375	1.6981081027	2.6332405057	10.7500529234	1.1004626822	1.0102481467	4.5230008175	2.6274879657	10.1786428628	10.3468629209	10.6200199014	1.8759123156	0.1346264345	10.2260966174	1.8732727656	4.9092680933	4.9820748681	10.4089967247	10.5914700112	5.6007167254
E1357_635	9.5946663668	2.8775364988	3.5921758115	9.9676386453	9.3282561329	9.7091094687	9.7247117265	1.419977361	9.5764839082	4.0717154188	9.8100927491	9.7580291448	2.8753728145	9.4079872348	9.754651641	2.9911899396	1.1984718108	9.8112589482	9.803148266
E830_220	3.6707480387	6.6883070172	9.1544928921	3.9746447708	8.9708838029	8.9689120988	2.5480953013	5.3635823787	9.9978589378	10.3549379759	8.5816083425	4.9065896379	10.0313074299	5.0641001819	8.8805647167	4.9647375495	9.9813119932	10.6024660776	10.4246096281
E1590_218	0.1895390456	1.0184276511	4.1468999561	0.9517816859	9.9589704319	10.1282229889	2.5979619203	2.4512678872	9.573414002	10.120739208	9.1775227604	3.3221894471	9.5415417382	3.7162520862	10.3112172544	4.4418332312	9.8528510672	10.0801982414	10.3966143854
E1107_97	1.7334740262	10.5301269628	4.8591372729	0.161953384	3.4366966287	1.9275056052	1.3807442976	2.7787462426	10.4343884885	7.6029242606	10.8002005818	4.5108152972	2.5653446812	1.5079431242	8.992876707	7.5578218323	10.3797298275	10.4117372128	10.7291200584
E334_732	9.4275683205	2.3683428379	4.3135672131	10.0290211051	9.1785058824	9.9335984148	9.6482927388	1.8233748577	9.6471113048	3.1152673273	9.9390639791	9.4955830919	2.2159699297	9.6994187375	9.8649654801	1.8117594267	0.8416310579	9.8279221991	9.4521007995
E1322_125	3.202633579	10.3148125393	2.3813600436	4.7223288616	4.2284117467	2.1273742158	3.7248368023	4.8789766209	10.1256083842	10.4358548659	10.3936022495	2.7077927795	4.9521987353	3.7445723705	9.2639042887	7.4472913831	9.8543123501	10.6771755342	10.4387727683
E1958_567	9.5341409858	4.4466190869	3.7483852627	9.4945548014	9.11660715	9.7789937784	9.9591136559	0.9476168592	9.523083344	3.2266567003	9.6985990416	9.5915107381	4.7572059271	9.6993708009	9.5701620365	1.8793500331	0.0464630656	10.1031088454	9.9933631506
E44_234	3.1517006364	2.7633766756	2.0079504609	2.5761891673	10.1386890759	9.947148186	4.0472326243	3.4336147408	10.0057096955	9.7712585686	8.1211180936	0.5864093584	9.8536033566	6.0422500918	10.3138459598	2.7975817144	10.1151697813	10.1101842632	10.2099480524
E381_356	4.2067449235	3.7074005791	10.2423028101	1.5243176049	2.9709326885	2.1010556435	4.7515369254	10.294618243	10.5267376814	10.3240856151	4.4076676655	2.7989840262	10.2117053089	2.5462861685	3.7532574894	4.4270446169	10.7864415624	10.6630475519	6.2963420165
E1932_385	8.9877700173	4.7536858422	2.8097593968	9.4068673967	9.4115918657	9.8469419842	9.7179217455	1.8463186147	9.9543455472	8.3288943661	9.7884326901	9.5055323344	2.344501615	9.877665096	9.4978853405	2.2271678499	2.215711793	9.7578353154	9.7847059193
E313_710	9.5688314595	3.5681367718	3.4728043991	10.0384624295	10.1710150373	9.7315593192	9.4207638285	3.4606428033	9.6359353576	2.5424592302	9.7887467393	9.135259919	3.4563541818	9.6156726166	9.5131007007	0.4216523338	4.5806742487	9.4689048942	9.9324056516
