AMH,CBX2,CTNNB1,DHH,DKK1,DMRT1,FGF9,FOXL2,GATA4,NR0B1,NR5A1,PGD2,RSPO1,SOX9,SRY,UGR,WNT4,WT1mKTS,WT1pKTS,Time
4.6543043542,10.2974742102,2.9779952631,4.7893205182,4.4728003965,2.4580702715,2.2087710722,2.5211673978,10.4350382578,10.1962167301,10.3637469392,2.9109645698,1.1047378682,4.4131662015,7.6637826467,9.4879628917,9.6529674539,10.3544201417,10.7485856544,0.1555
9.571770429,3.7490716809,0.945295994,9.6332881464,9.5141024862,10.0008037622,9.654071954,2.3050366519,9.5700790802,6.0011234187,9.5197885412,9.6743171912,0.9274694521,9.8404300314,9.6990645235,2.514060486,0.2182476194,9.7489069106,9.7969569357,0.8545
9.2198339652,1.3630640753,2.0155469884,9.0271097275,9.9814527284,9.7410371195,9.5829907893,3.3431510016,10.2226388837,8.277063285,9.7328038682,8.6877088261,3.0882075612,9.7181123357,9.8046812803,1.8457446257,5.1569308764,9.9007523093,9.5353623405,0.5449999999999999
9.1953517584,3.7992895669,3.6522393342,9.5616533255,9.9910432553,9.5360446393,9.5524555584,1.8389989756,9.5031041786,8.4936869382,9.4253700191,9.6487826436,4.0908891603,9.6899164322,9.6673393881,0.2421898442,1.831012889,9.8688711607,9.9125128659,0.8545
8.9673644794,3.3636853936,3.1261004763,9.7542143848,9.680394635,9.8927104464,9.6114004296,2.3980248813,9.5762972363,6.2452827475,10.0444866725,9.4657870743,1.8958003713,9.4241062997,10.2001725324,1.6549145357,2.7193165885,9.4543772926,9.8080230476,0.9545
9.3209517622,1.9067425939,2.9752977935,9.4993777848,9.7174414446,9.8856621075,9.4913450874,1.4971713188,9.6489887699,7.0202209943,9.832170864,9.4044700138,4.2486020897,9.6693127748,9.9702111509,2.1690456889,3.0477188936,9.9949576343,9.5357405985,0.8545
9.2981026551,3.4559010096,0.1003600512,9.4144362604,9.701365105,9.5272748746,9.4601067424,3.0857272513,9.9698324046,2.776417691,9.7397093879,9.7688122962,0.8898353396,9.9424722545,9.46827986,1.7189497134,2.1545119982,9.7907284763,10.0863671768,0.639
9.5835844193,0.4096281637,5.9350887681,9.4460449837,9.6716345784,9.8442718025,10.2204081146,0.4938962787,9.5287568267,0.9393161835,9.1232466245,9.6822383783,2.901985136,10.1696371009,9.6622894129,4.9758631594,0.2318058882,9.338565254,9.6313800108,0.744
4.435687069,10.9349609431,3.5614281662,3.9304500711,3.5981834299,5.2778082571,0.9430645114,4.0423380858,10.4880550695,4.4112426741,10.6187757883,2.7167648884,1.175705202,2.1360209113,1.6102628283,10.8229947669,2.0006486187,10.5840039979,10.5948530258,0.053
6.7109972697,0.5852995204,1.5528384548,8.0239031344,9.7778980475,10.1364622057,7.3513718842,2.2205489382,9.8007054479,9.901149525,10.2512206191,7.4169892514,3.4347418454,10.1357155208,9.6438209274,2.6163454244,2.2625709436,10.248293143,10.0732124989,0.5449999999999999
0.9066095934,10.4907779533,3.2846488119,3.401075658,3.6441177256,4.6001857837,5.3640507976,1.8176949419,10.7235945145,6.2438034137,11.0049463704,1.5725738047,6.4050281248,2.7489248536,5.0243976738,10.3937399602,5.5659360276,10.8262637364,10.3656214213,0.053
9.3475985252,4.2618688702,3.3642457293,9.7522371231,9.7221160988,9.1713555753,9.7451633296,2.1707722036,9.6756596585,7.0952855187,9.9397657402,9.4399891318,0.792003638,9.8154579507,9.7079517304,0.5714925833,1.120989344,9.7997494718,9.8554964262,0.639
4.826547332,5.6466027436,0.6748928969,2.7975269277,10.5524589824,10.2816761428,2.5195079677,2.3457430593,9.9371239524,10.3157417501,5.8470062348,2.7490429569,7.1830315704,3.9656084878,10.5889924923,4.7235696767,8.6653985769,9.876575953,10.799083193,0.35350000000000004
3.1097301281,10.3668296666,1.4942012359,3.5191012791,1.7307333076,2.694964958,1.9369786962,0.8988716567,10.5177163223,9.0022100563,10.1407781756,1.5394026299,3.4147204964,3.0691858245,3.6003900867,10.6100751736,10.1600052058,10.1946725475,10.6788113705,0.1555
9.5528551865,3.0415918031,0.8177237416,9.5754383261,9.3744951096,9.8543931177,9.9381333069,1.8997682384,9.805597996,3.0872133481,9.8758741356,9.6865808957,5.1400812515,9.475296338,9.7623867296,0.41688988,3.5057122255,9.4938039532,9.8209995325,0.8545
2.6611664304,10.1173353133,4.7594370519,0.0467471708,4.0874717998,5.76140455,2.3095616131,6.3231145365,10.1166751643,10.0576909431,10.4167461104,5.996415016,1.5449910114,2.1558023643,9.7889253507,4.1101046203,10.3236965729,10.4183614622,10.5993343712,0.1555
9.6657858043,0.4447708265,1.5289076717,9.5278294679,9.3381485913,9.6984942439,9.6252228189,2.2823339691,9.9776531644,2.7172643707,9.59797356,9.5825485788,1.4490724804,9.7596137571,10.0063089455,5.0129301706,1.9000602704,9.7893856866,9.6726242677,0.8545
9.3606037368,0.9978068376,1.0082853965,9.79182133,9.9985328147,9.527828456,9.721168911,3.1251393311,9.8562151945,6.7200232734,9.7858472635,9.6503469411,0.0717362517,9.6593242294,9.5308891219,2.9651654136,3.5129629149,9.795063801,9.4128077934,0.639
6.6784905664,4.4336331027,2.2913539968,4.4411414574,10.5275810333,10.3486778631,0.0865625491,0.1727687648,10.4168945419,10.2342085261,6.6907748812,4.3233850661,8.1073282834,5.4349857533,9.9772728901,2.6748874125,9.1897165974,10.3032684842,10.2411041164,0.4525
9.3032299234,0.9722176862,0.2054785342,9.4350833154,9.5682774627,10.0912469406,9.0401620975,5.8081511127,9.8154458766,1.6854206764,9.3344263843,9.974144132,0.3464199928,9.9896464663,9.6871405071,4.0046625202,4.4745016259,9.9448529273,9.7100627221,0.9545
4.9793838395,3.6986279224,6.190028228,5.0974411112,9.6647002907,10.1427957493,4.4559353664,5.3738912788,10.2230121953,10.0581966306,9.8798614787,4.6625564884,0.8063192347,10.5314776555,10.4623600634,1.1551921186,2.6073791146,9.8995829248,9.6010467143,0.5449999999999999
2.605149294,9.3975003616,5.8883289182,3.2992158059,0.8822440745,4.4959335911,3.0562965916,2.2216194326,10.9224857192,10.5624804574,10.4400091936,4.4012309221,3.8000732952,4.2484878118,10.1992225726,5.9560993085,9.8190075106,9.7021034658,10.4112288239,0.1555
9.5193981522,3.994419729,3.6851042435,9.203134111,9.8397948525,9.7270323096,9.7172910394,3.0243160804,9.7106410241,4.5286012358,9.7372191791,9.8273115505,3.7928204239,9.4307870195,9.7397321078,1.4703550036,3.406438071,9.7102513227,9.9945689057,0.639
8.0929192631,5.5844038567,1.8473001113,8.7818789511,10.3451354647,9.335452541,7.5503960411,0.3760781201,9.9129100787,9.5498670109,9.8800683067,8.1091611856,4.0447983466,10.0292831753,10.050021967,3.297313102,2.1427899668,9.7763082169,10.1970925343,0.639
9.1365687611,3.1670201834,3.4178828955,9.7449811625,9.8152233994,9.5461206817,9.8040125239,0.5258159332,9.6476780284,6.748405508,9.4815698172,10.0208411227,2.5254659887,9.4005633137,10.076126865,2.5807351531,1.5503485322,9.4940508414,9.78138427,0.4525
8.7837133446,4.8655530406,1.1605154734,9.0768427493,10.2423344641,9.9152130774,8.927514001,1.8976704116,9.5291132252,9.1634223735,9.8308654418,9.408065719,1.11420106,9.7754742877,9.8997832533,1.3671331145,0.7952029543,9.3209125545,9.9058754936,0.5449999999999999
9.535947746,0.5767032629,4.779721176,9.9291230549,9.5991908103,10.0028686192,9.9864664592,0.4827985009,9.0111244179,4.198765641,9.7831862145,9.4664686309,1.9781377764,9.8670594422,9.7086438097,1.3822190722,3.9948759428,9.5040848505,9.6674526252,0.639
5.1049662328,2.4118672146,4.8356362011,2.0970568455,10.1635284885,9.9880739622,3.845896201,4.8538437348,10.1387477923,10.227714884,9.7298651283,4.897230444,0.3846750034,9.9147446122,10.1156130264,4.4014607142,4.8776757989,10.3608808536,10.095023227,0.5449999999999999
9.5041355321,3.3667461965,2.3649573125,9.4389131935,10.1900823777,9.5163454451,9.5009328451,3.7948874194,9.2873465458,5.816297366,9.6083923773,9.5887975361,0.053579192,9.347064831,9.6787499737,4.3725067955,3.4543043534,10.3052634473,9.8821888209,0.9545
1.5232703727,10.544709174,2.5450077994,1.8692504226,5.1567649423,6.1315624172,2.2917827993,0.5916646592,10.4710236811,10.303997602,10.4711480845,1.6237076931,3.8279797167,2.5753729944,8.3001859168,9.2149394227,9.5763304992,10.2977739525,10.3910325602,0.053
1.213895982,1.6775556801,6.5783613961,2.8753019875,10.0773741978,10.2165624511,0.5983774703,4.7366243188,10.0016108898,10.6586362716,6.8575198729,4.2822874924,8.6542262514,6.3544370811,10.5807023028,6.4598844416,8.470813851,10.4926344689,9.8693232302,0.35350000000000004
9.5453407293,1.6747469594,3.0953602228,9.7255851462,9.1579203646,9.833875195,9.4474210852,0.7164617299,9.568592521,6.4213175119,9.1777693024,9.6466525547,5.0695454198,10.0676332898,9.854213122,1.2864508048,2.4801156526,10.2834920297,9.4865787071,0.8545
9.7602408597,2.1480704524,3.2141122185,9.5091346635,9.6477424708,10.0558139508,9.4652956989,0.1282247825,9.696285875,4.9175868308,9.615043497,9.4099069003,1.1337242382,10.0521539268,9.6945100965,0.0402020584,3.9869461774,9.5478664847,9.7360096361,0.639
1.7624197717,2.4949660413,2.3916711618,0.7515770674,10.4633304568,9.7845737179,4.1304435967,2.8952975968,10.1156008721,10.4939278147,9.7699352981,1.4815326854,5.4538714669,9.6299360703,10.3232337817,5.2677338337,5.0635858049,10.1731032854,9.8346986519,0.4525
2.4666165794,5.9074672356,0.5813952739,6.903029731,9.9375532164,10.2326356754,1.7982764131,4.5271145617,9.8981931496,10.2251798744,10.0876694645,1.7541132644,4.2934355161,10.1915451761,10.0122139808,5.1360548737,5.459748227,10.1771261451,9.8463576827,0.35350000000000004
9.4170416018,1.3410222237,5.193674173,9.5698494386,9.6580582071,10.1003227815,10.0696767846,5.0945064361,9.5857290183,1.593935269,9.7006378492,10.0705388672,2.8135647271,9.4744388009,9.1620527473,5.3493880946,0.7523785056,9.5590237769,9.5601175967,0.744
1.1851424774,8.814007961,9.3783612078,3.2404208753,9.0019688386,9.1143264583,5.2835417074,4.5228714868,10.4334008659,10.3855321709,7.5987319718,3.0694979333,9.6249150743,4.8226778458,9.1296232695,3.4678576093,10.1771207669,10.2368091524,10.0855692966,0.253
2.9190052494,0.217680032,2.0426906145,1.6123995287,9.802949001,10.389432045,4.2391330255,3.8491854861,10.1900521645,10.3999489534,9.7827951356,4.3393445147,4.5295405886,9.6500757989,10.1674871661,1.9795693437,5.2491449581,9.7717589909,10.4737460907,0.4525
1.351498224,10.1688050068,1.011332003,3.1145549977,1.3763735781,5.237193334,6.536936781,4.4513835341,10.8174998525,7.0583447667,10.6772777915,2.6476552531,4.1671984627,3.1818142586,0.553796267,10.3746974055,5.5116809846,10.7625117377,10.9505199491,0.053
9.6630303296,1.7945457218,0.4098097989,9.7732500378,9.6308128431,10.1092134241,9.5284613966,4.026523323,9.3281702155,2.8771651169,9.6434213749,9.7171370308,1.791825002,9.7867164229,9.791867943,0.7732131979,1.0753661411,9.912484031,9.3309685397,0.5449999999999999
3.3504327495,4.1727440938,5.1614986163,1.807332952,9.93292627,10.3864078476,5.0024253018,0.4481639564,10.1172351984,10.1936785453,9.4306704273,0.9382671,6.8273431532,9.5154022882,10.026139898,4.0453257792,8.1101049687,10.4872314037,9.9828457953,0.4525
9.6694327899,2.2890260932,3.9775361899,9.8310983194,9.535089718,9.8602879267,9.4125666842,4.0132573502,9.7527564526,4.5303599513,9.7220790923,9.6646801181,4.0805435968,9.812548117,9.7286652101,0.2251722275,3.0647491339,9.7183373456,9.5422571334,0.639
1.2826429807,1.8340921448,7.0768107797,3.651389371,10.028819714,10.4549729511,3.7748603978,1.4924662733,10.0431585251,10.41372402,5.4977297866,2.2297072973,8.5751796536,1.364352908,9.96120853,0.2937143121,9.3958606949,10.5428325078,10.4347034733,0.35350000000000004
9.4133254757,2.3333504155,4.478848519,9.6757920186,9.5466294332,9.7440661809,9.6444291324,3.4851280674,9.8706064129,5.6409470421,9.7393770246,9.8548130749,1.7737637868,9.6817270464,9.5422673578,2.7910459669,1.6118471284,9.8408002534,9.663382485,0.639
3.0973071081,11.0207755793,6.5830262197,1.0698142353,3.4509110711,0.2173472442,4.0642310711,1.2134955193,10.6891628762,5.0967084895,10.8419909671,6.2998459597,5.221063527,2.4567911275,3.8069111515,10.3570354078,5.0734261835,10.2661339866,10.6171017065,0.053
3.205820416,2.9784652774,5.7917055363,1.1140053358,10.0055230448,10.2035153898,4.16780692,0.1876437533,10.0582262504,9.8120769057,5.9262258573,5.0522034933,9.9522272135,2.0788988302,10.1671020327,3.5064053769,10.4830854193,10.2691056378,9.7104861334,0.35350000000000004
2.1260842561,1.821742402,1.9535916141,4.7117786548,10.3924679207,10.3724444611,4.0492427293,6.0173355082,10.0235053862,10.2159662321,3.3459172067,5.9668506624,8.2742847806,1.3282184965,10.3527821443,2.321849852,8.082175595,10.5588329147,10.5725352882,0.35350000000000004
9.0973275037,1.3321841989,0.9658998963,9.5329815523,9.6225330906,9.8105156436,9.6572616958,3.7861076461,9.4958460175,4.913506912,9.5479082491,9.8233562935,3.6901281471,9.658693353,10.3304668018,0.1725471761,1.386673337,9.5399765391,9.8991939237,0.8545
4.3717892431,4.9392755819,5.415686339,0.653775714,10.4580904051,10.3790885037,0.7134039394,3.6188867456,10.0295920123,9.963016936,8.8552687268,1.6007469956,6.1682578827,8.933000173,10.3585555899,5.8582159007,5.9289196952,10.4006722427,10.3632663497,0.4525
4.0617713936,5.5100268871,5.7761142588,4.2837949623,10.557474897,10.326685791,2.9515862156,0.834642166,10.7575204813,10.4870683453,3.4458327706,3.8952174463,7.5339720512,3.2190223406,10.4837556516,2.8641080371,7.2988384136,10.2106415909,9.834829185,0.35350000000000004
3.5584454153,1.9537934406,1.0819794088,0.8373869651,10.2964762283,10.3219499252,3.1135198897,5.2799164052,10.4698870651,10.3610621029,8.2364858935,2.8834151591,7.561263302,3.7032800654,10.4662425735,0.8588117394,6.6258975772,10.4986012335,10.238399425,0.35350000000000004
1.6825936817,10.7517559366,1.4545572989,0.0103226023,1.9111321024,0.3201191262,5.8204028893,5.7766102528,10.6009543432,3.8744135096,10.5527179515,4.2732531445,1.4141083467,2.6534306841,1.5127802541,10.6813814736,1.5351223934,10.624433672,10.8508134033,0.053
9.7812493124,3.4986906413,0.8438885141,9.6838657469,9.4025468436,9.7475016988,9.2625473818,3.021001332,9.7201613513,2.6192282614,9.7886488105,9.8863716963,0.9852936824,9.9965433422,9.5419060691,3.4889098282,1.934429938,9.5934631605,9.8261694473,0.8545
0.3870907323,1.6435497966,6.6469513463,1.7705456268,9.8480708223,9.4959161228,0.5388242072,3.7272668623,9.7279142336,9.6465942551,10.1006127639,2.2125168889,9.4253646758,8.1922507583,10.244328237,2.851493964,10.2616754935,9.9165673443,10.1112657877,0.253
10.0020657844,4.7538200157,2.3555634044,9.4225435075,9.5955304389,8.9447871582,9.7530456903,1.4468825201,9.9620391401,2.4326212911,9.7588083202,9.2295055744,1.6735793538,9.7655709376,10.1238633452,0.2499309069,3.0034290563,9.5831402307,9.8266547603,0.9545
9.6145295993,4.6768396458,0.6994527493,9.5007992105,9.719235527,9.5664822166,9.9387944614,1.56807085,9.6888570927,1.6232220946,9.2495697353,9.9233518798,1.0301431178,9.8218158342,10.0544880852,2.5433155139,2.0896996301,9.7549429191,9.3334067396,0.744
3.7781913648,8.7116717166,6.9139318609,0.6814158586,9.5888619604,9.5826857922,3.3011081519,1.9001231004,10.2021756191,10.3929588966,8.2443734726,1.2403844609,9.1728513531,7.9162735971,10.1237375888,4.114751572,10.0570182419,9.8967141303,10.122608043,0.35350000000000004
2.909134889,1.4520427165,4.8286501884,2.8286321629,9.938448379,10.1859077911,0.4104844208,5.3769139177,10.1287335896,10.4261964234,5.9388741972,2.0584876439,10.3396484676,1.89435135,10.2034747877,4.9117439536,9.7145561485,9.9150825368,9.8279419648,0.35350000000000004
9.2792607039,1.2953292423,0.5046671432,9.2446975639,10.1411528935,9.5004920499,9.8511804081,1.4765172912,9.9020334907,6.2443612963,9.4875494522,9.1649589857,1.1430777079,9.6843861617,10.0044514517,2.8293857268,0.3279194153,9.7863406039,9.8751456168,0.8545
2.0379627637,6.2388652979,4.9650300711,0.3382570358,10.4675397302,10.0984281655,2.4758166225,3.85711718,9.9004974921,10.1157913849,9.7658211736,4.2862380166,3.3241625296,9.3836856074,10.1960366155,0.3119627839,4.1429033434,10.2735996589,10.3568704021,0.5449999999999999
9.2756389088,1.3696392728,4.1505218016,9.3187885772,9.5975631226,10.0157920508,9.4410315395,3.2594770833,9.7551715457,2.4556989253,10.0576960407,9.5490491146,3.0153315403,10.12174692,9.6648884245,2.4005256715,1.4828499316,9.4113023117,9.8424504057,0.639
9.0712389643,3.7919809422,0.2704973766,8.8583066005,9.7955445372,9.6670012166,9.0391438131,0.85508262,9.9638825344,8.5922517719,9.9244862782,9.6654696035,0.6712234685,9.8022508039,9.5519658996,4.7337874034,3.1101126567,9.8100660712,10.0027079973,0.5449999999999999
3.42601609,10.879663162,2.4476218889,6.4834835818,3.9364135516,5.5598774632,2.8880683433,0.4372646577,10.205851963,9.830836154,10.5795512713,1.5291838218,5.8307666453,3.4316775413,5.9301220984,9.3722369286,9.1626185337,10.2380506663,10.7820982087,0.053
8.7674080847,0.0646393385,0.4983082584,8.5772850822,9.7493033814,9.6846926705,8.1360914281,1.9288265987,9.8040730442,8.9911262701,9.9629141883,8.245348737,4.713767807,10.4144098776,9.9108369279,2.8806224251,3.5181308247,9.9935652076,10.1470560713,0.744
2.2466765584,10.4989315785,5.5283835971,0.3798673905,3.9880120282,4.6097812985,2.5184585779,0.2632820735,10.1694207445,10.1351205155,9.9314071622,5.3047983878,2.0933811236,3.7825851011,10.3532461142,5.4364062843,9.5581321612,10.6062897813,10.5490490122,0.1555
4.1374848913,3.2462759217,7.519975015,2.93356054,9.4818960152,9.8321714671,1.3537922774,4.2579715436,10.0624039426,10.1965272333,9.0999623356,0.9850042024,9.9434474744,1.3501734817,10.1389223472,0.5248683684,10.0639132057,9.9878384175,10.1763064071,0.35350000000000004
1.9856088565,2.62873962,5.1750752186,0.269588545,10.1674441111,10.8162391611,4.2896747068,3.0981953256,9.9996138222,10.3059736104,4.8070291931,4.9209043631,7.3033302124,4.2328875866,10.2639922042,4.7130146133,8.2162464173,10.669560823,10.3259990832,0.4525
9.6084687743,4.143634019,3.4150226012,9.210732966,9.8271646522,9.4407618956,9.6906550326,1.4396685658,9.5325764438,5.8693469682,10.0962327458,9.7515503453,2.0971691467,9.5671475907,9.8142190394,0.3770332734,1.5656433928,9.6572847052,9.8986259002,0.9545
1.2661247155,1.236786017,1.3260650275,5.04153702,10.355298203,10.1511485042,3.673981929,3.0188780746,10.4254816129,10.379502093,8.4727325712,3.3155126999,2.8929389898,8.5725797401,10.7530856136,1.9731411215,5.1896433892,10.0742118286,10.2358040519,0.4525
0.4357022626,10.7292110733,2.6498378785,2.02240601,2.9117963066,3.2362312767,1.673763662,6.5028163335,10.8226868187,6.4977017681,11.0035621043,3.6325815081,5.6169919372,2.0812658964,4.44223392,10.4587523911,7.7648904369,10.3806100807,10.2275700852,0.053
9.8732006426,2.2714178485,3.3362138799,9.4275946742,9.6932248878,9.5755731696,9.8994337721,1.9939120202,9.5036205142,5.3492587763,9.6476812327,9.4459378157,2.2454622101,9.8155346743,9.5917471169,1.1352010995,1.818063866,9.8165592366,9.9315488489,0.5449999999999999
2.6524377414,10.2007086251,4.022184692,5.2701904631,6.791901452,3.6019527187,4.653609649,4.2752835216,10.8088592202,1.7592722323,10.4454591297,3.0073272023,4.0361551729,2.6448273228,5.666800248,10.9385252926,1.0555039548,10.7614342397,10.679353909,0.053
2.8783187141,8.2026087033,7.0186356112,0.2586662523,9.6178942886,9.3708132312,1.8887510103,2.2908683982,10.2380782642,10.2563064701,10.0133274548,0.7251536068,8.4535649959,8.0010083655,9.6862538245,0.690991712,10.0191255157,9.7027365307,10.4100481896,0.253
0.6892113645,2.1018969044,3.8374327253,4.0241476338,10.0695258942,10.0226189556,3.2997959583,4.5843004628,10.1930302734,10.1335947437,9.8741685559,1.8196255583,5.306847492,9.7231242608,10.2352152497,4.2017550405,7.6524711956,10.4630104759,9.7761128007,0.5449999999999999
2.9568273773,10.7507872836,1.4403175081,4.4934251638,5.1970593858,4.7442026808,4.2345823969,3.9661918701,10.9293203831,8.3124477869,10.3781744686,2.1645633059,5.3085372576,4.9791537575,7.4151208747,9.914570813,8.5801924859,10.6615905958,10.4009954263,0.1555
9.6242123821,3.173020772,0.4361026526,9.482477783,9.4927936538,9.9175172188,9.5552658886,5.9106748251,9.8728982097,6.9006193434,9.9756641143,9.1453233439,5.400838495,9.0616235399,9.6018388733,4.8118246578,1.1020194859,10.10837435,9.791208875,0.8545
3.4246332727,8.2479143585,8.0279572853,6.3485928389,8.8715770801,8.7702558317,1.3151151234,4.16534923,10.2218777069,10.5355968922,9.845806441,4.9664248104,8.6283191101,7.1491991858,10.2400830205,1.9340868816,9.9111674592,10.0092688617,10.0524813277,0.253
3.1348335396,1.4053050238,2.0396208592,2.2363907484,9.9860436781,10.5404047162,5.6851160585,5.6337893628,9.9206865518,10.2412018706,9.9854920757,5.3946681198,2.5866351325,10.1293389945,10.126526134,3.3890735278,3.6747465973,9.4451245601,10.2223244088,0.4525
4.679179813,9.7750237771,7.3975587284,2.4370410631,4.4985254003,4.0752132202,5.8494954155,1.7632160595,10.2636577307,10.2406582918,10.3523897932,2.1898328759,7.8737804386,2.5944150287,10.012515377,0.1057509027,10.5309126811,10.1485139964,10.2317713199,0.1555
4.1643493149,1.9815990489,3.4730396118,6.2281721856,10.1638827582,10.2731982963,5.8471765847,4.8702099071,9.7748498521,10.3651615717,9.9729986102,3.3777863072,2.4099309282,10.1132587455,10.0466670749,2.5001442809,3.1186106047,9.9646884719,10.0292679112,0.744
5.2470505467,3.3205461786,8.0862391659,3.5340568912,10.5823734967,10.0051288367,2.8037967873,1.5576161136,10.335924682,10.232099249,5.7727027795,0.7984008848,6.1992274948,6.8521747967,10.1147185384,0.2390452664,7.8434754096,10.4955125175,10.637495656,0.35350000000000004
4.7187399167,3.2956742538,4.4278699085,6.7744981284,9.8706034665,10.2429943058,6.8391481839,3.6156466542,10.143552578,10.0417896933,9.989732546,6.4888285473,1.0083646865,10.2203685786,10.0944279551,0.2309492447,3.0575847347,10.1356673555,9.7525067115,0.4525
9.9590483936,0.2533319698,1.3201286675,9.6870197255,9.6280970269,9.8899348026,9.8283207488,1.7996768401,9.7312039511,2.7013898295,9.4112006068,9.5499827967,0.8757400008,9.3655574488,9.813099831,3.9948392737,2.4410984684,9.9137465912,9.4698116077,0.8545
2.6875710095,10.5767168961,4.3349565481,4.1704065481,2.0780764785,2.6964642634,2.5009469326,2.5479739293,10.6225802899,7.7448038813,10.1945576683,0.0554228034,4.1079443689,2.8088824821,0.7828076769,11.1848098842,2.3220986702,10.472603529,10.7152590282,0.053
9.5005808557,4.3591727245,0.8694406769,9.6091214906,10.076293713,9.6095188226,9.8176607176,3.2693722518,9.4044419111,5.9681927818,9.6212294433,9.4421950967,4.4732005708,9.6483537882,9.3700831505,0.1954625322,4.3840233564,10.0334451066,9.8742355298,0.639
8.9554998371,0.8843593306,1.0264022244,9.0077781253,10.0554479339,9.39348734,9.378020761,2.9786358104,9.799534845,8.8497142605,9.9927527131,9.4263254388,2.3224340612,9.6209475288,9.911721237,1.6605321976,6.5220405926,9.783624956,9.6483734292,0.5449999999999999
2.3040652226,6.3609012674,2.6528550646,5.1926545718,10.1335443496,10.3774428713,3.5023847302,1.0703009977,10.4576930382,10.4214944525,6.5746829279,4.4614628441,5.4811302176,7.8711518031,10.5267331094,1.9172133314,5.2591595364,10.3976646185,10.4323759381,0.4525
10.1004948319,3.4972517606,0.5930904295,9.8010835814,9.3400105123,9.9045927285,9.3590000453,3.1800681066,9.6477606663,4.7274662301,9.7320747586,9.4977340648,3.3286353055,9.9332779399,9.4864182635,4.0635856857,4.3156263638,9.4621841857,9.8055226958,0.8545
10.1152501073,3.6679822594,1.5446168013,9.9348269972,9.564940853,9.5614979525,9.7683011901,1.0819292191,9.9463252336,3.1728526862,9.9687604293,9.602061612,6.2138637726,9.2556484513,9.3569063768,1.8820783855,0.6509440063,9.4352088048,9.4811067519,0.9545
9.4733974117,3.9634554984,2.1135206539,9.9387524561,9.4418498051,9.4778064529,9.8491870433,0.8483974577,10.1835426296,3.4154329683,9.5941263715,9.7660211152,3.8692367138,9.8602152179,9.4482277241,2.6867227525,3.4055962113,9.6519924351,9.4362574585,0.8545
6.097228584,5.4112078208,2.7127019355,3.8200437122,10.1695257204,10.1717866452,3.2775829994,4.3361771336,10.1854748437,9.6365940454,10.1100200718,6.1065770941,4.7907153839,10.0756069631,9.9423487267,5.3241891738,1.9194799346,10.27900261,10.0233920703,0.639
2.604845816,3.4401317381,4.3052099074,1.4401003244,10.1858347656,9.8933049959,2.1227210629,3.2521575019,10.1977694602,9.8388185197,8.837636187,4.1658915415,9.5394217185,8.4218168462,10.3210314571,1.817876198,9.2801144797,9.9636793163,10.3378409254,0.253
1.20643599,1.0630060874,1.0328145309,0.2926073007,10.2101099812,10.3761772399,5.0391637876,1.6198457134,10.2032264225,10.2922500003,9.8302612137,4.5361613856,5.3348448431,9.9660880543,10.1634209208,1.1012148314,3.8785000591,9.5617975019,10.1489889647,0.5449999999999999
9.3892563376,0.5691447491,0.0799093834,9.8229864069,9.9056167457,10.1078224685,9.4679383197,3.0033942052,9.5247505353,3.4052323068,9.7005289025,9.4864534175,1.4006033575,9.6055154507,9.4997741822,1.8800577567,4.592555493,10.0972579907,9.5234034548,0.639
4.2452360858,8.0830416226,4.5899769137,0.7608281149,3.7338041416,4.3875271991,3.0892034012,2.6948648372,10.6088824445,10.6485604463,10.5196710851,2.4281497532,0.7032998297,4.3105106858,10.3700928901,6.9707310193,10.0301070392,10.0332951726,10.5015306814,0.1555
9.6715511921,1.9798468585,1.3198671338,9.4387283577,9.5590134812,9.6822934691,10.1110107585,4.4975154677,9.9037744037,2.6624397203,9.5180589651,9.8796429484,3.0302425153,9.3655713676,9.7145240742,3.414888994,2.3095473766,9.8348279413,9.4965483063,0.9545
9.5121353334,1.4481421167,3.4075575087,9.7864038524,10.0210232746,9.9464385148,9.3937777468,1.9587593356,9.8255368753,3.8242981143,9.5526686636,9.9694910319,2.2321490927,9.6379869029,9.3350222815,3.7722178437,2.6927225927,9.7101193295,9.471652301,0.9545
9.5359620556,1.8870221411,3.0641301758,9.5428080794,10.002504118,9.6306327328,9.4998229482,1.5003500408,9.7306567164,3.889625398,10.2241673413,9.6422761814,4.3937359293,9.5250816109,10.1166848161,2.6769196769,2.6837877982,9.1685631466,9.3605709077,0.9545
9.3352764538,2.6961240224,4.2609749319,9.5201376575,9.9586547868,9.3732306402,9.1242474474,1.3030301608,9.866819228,1.6879384555,9.7899608803,9.5697006828,3.6367858936,9.8086870656,10.2448774111,1.6226574751,1.9708423032,9.6684389859,9.7629411804,0.8545
2.9227848307,10.7688650203,3.0396552812,4.8419306354,1.7799381635,4.2170858132,5.5030945507,2.7885252048,10.8176690605,0.0746053924,10.3906475231,5.3228947919,0.0345002796,3.3902706099,0.970325462,10.8302417546,2.5889114003,10.5455697222,10.672645431,0.053
9.8137889917,0.0251261612,3.5015957432,9.2376326302,9.7878710843,9.6572594121,9.7126170497,2.5132407796,9.5243655028,5.0520508217,9.845303395,9.9618762276,3.15845596,9.4425215898,9.7915554605,4.6819327688,2.7491184125,9.8212528245,9.554536791,0.8545
