	AMH	CBX2	CTNNB1	DHH	DKK1	DMRT1	FGF9	FOXL2	GATA4	NR0B1	NR5A1	PGD2	RSPO1	SOX9	SRY	UGR	WNT4	WT1mKTS	WT1pKTS
E286_692	10.3295734296	0.0	0.0	10.057476568	9.998537326	10.2604437121	10.1988146154	0.0	0.0	0.0	0.0	9.9204000959	0.0	9.7359152382	10.1835898815	0.0	0.0	10.2842611443	0.0
E1741_56	3.1486352672	11.1082416794	4.8445621213	4.6773054302	0.0	3.1579740865	0.0	3.0016519342	11.1541141881	0.0	0.0	0.0	4.6137307508	0.0	0.0	11.716434855	0.0	11.0041065126	0.0
E327_663	0.0	0.0	10.8153890012	5.617186481	0.0	2.9097241224	0.0	11.0314354711	0.0	10.9786935088	0.0	0.0	11.0503745493	4.5218375202	4.6928573986	0.0	10.8685863798	0.0	0.0
E1628_535	9.7226155078	0.0	0.0	9.8311767609	10.2984219728	9.8315741655	10.0397515009	0.0	0.0	0.0	9.8432869188	9.6642179993	4.6862133983	9.8704161374	0.0	0.0	4.5964407431	10.2555676126	10.0963350944
E224_402	9.2839279889	0.0	0.0	9.3362273754	10.3841923178	0.0	9.7065994183	0.0	10.1282255569	0.0	10.321484815	9.7549186598	0.0	9.9495947268	10.2404366532	0.0	0.0	10.1123120062	0.0
E189_341	0.0	6.8079015111	0.0	0.0	0.0	10.8288780895	0.0	0.0	10.9091440351	10.8729384407	0.0	0.0	0.0	8.3212211159	10.9781969957	0.0	5.7007233739	0.0	10.8838220517
E453_442	0.0	1.2552496689	11.218608194	0.0	5.3838979633	0.0	5.0168693149	11.1799849983	0.0	0.0	3.7791865832	0.0	11.6038484058	0.0	4.5732307607	7.3994315199	0.0	10.900444324	0.0
E83_712	10.462312473	0.0	0.0	10.162833931	0.0	10.2663679367	9.7206216436	3.5064046143	0.0	0.0	10.0938075157	9.8594003903	3.6585117446	10.2950597273	0.0	4.4064147466	0.0	9.8238394568	10.1672741485
E1800_758	10.7507366148	0.0	0.0	10.5702517136	0.0	0.0	10.4036615913	1.4518385748	10.5817541227	0.0	10.6041973649	10.2373499569	0.0	0.0	0.0	0.0	0.9153765123	0.0	10.1163371948
E707_722	9.9774503205	0.0	2.5162517917	10.4429705889	0.0	0.0	10.3533773768	0.0	10.6878284953	0.0	10.0982273902	10.2701840431	0.0	10.3644090682	0.0	0.0	3.8694934404	0.0	9.9402947387
E133_359	0.0	0.0	10.4678649033	0.0	0.0	0.7958232005	0.0	10.7711988835	0.0	11.0071456877	0.0	0.0	10.9039304816	0.0	0.0	0.0	10.4109262597	10.5426543543	3.9136169603
E1349_489	6.456341268	0.0	3.0266126066	0.0	10.5330638711	10.5353252332	0.0	0.0	0.0	10.0000073941	10.4735464627	6.4657202148	5.142867928	10.4391263284	0.0	5.6799575308	2.1956834137	10.6425611685	10.3869004505
E1767_476	0.0	0.0	10.7977845966	0.0	0.0	0.0	3.4662161253	10.8281833702	0.0	10.741160652	0.0	4.4130896207	10.987739207	1.4468792224	0.0	0.7964456964	10.3030963828	10.4191847618	0.0
E1428_237	0.0	3.9866038794	4.872352488	1.8409698867	10.7773308808	10.4847073819	0.0	0.0	10.7892690104	0.0	0.0	0.0	10.1306821203	0.0	10.9125648705	2.2650535941	0.0	0.0	10.9293787365
E1479_457	0.0	1.1428436884	1.1111434534	0.321225028	10.3594244941	10.5255047842	0.0	0.0	10.3525403622	10.4415711462	0.0	4.6794644185	0.0	10.1153804799	10.3127314916	1.1829148456	4.0182502023	9.7110440181	10.298298291
E1359_476	9.6247643243	0.0	0.0936486938	10.0585786542	10.1412223662	10.3434577582	9.703463531	3.2118364829	0.0	0.0	9.9360998671	9.7219825473	0.0	9.8410686115	9.7353061002	0.0	0.0	10.332891831	0.0
E400_153	0.0	9.1927407843	0.0	1.3228696996	0.0	5.4625540833	0.0	0.0	11.7209475978	11.7606390752	0.0	0.0	0.0	0.0	0.0	8.0770968707	11.141926988	0.0	0.0
E235_314	0.0	4.0055805698	11.162622865	0.8044965028	0.0	0.0	0.0	11.3137165846	0.0	10.3871693889	0.0	0.0	10.7231355807	0.0	0.0	0.0	11.0510431422	0.0	0.0
E805_780	10.2075044722	2.3980422453	0.0	9.9745853794	0.0	10.2182508264	10.6471083542	0.0	10.4398093971	0.0	0.0	10.41567005	0.0	0.0	10.2504934838	0.0	0.0	0.0	10.0324307027
E1829_759	9.8808883264	0.0	3.7457282328	10.1552341016	10.389908901	10.3153075035	9.7624925862	0.0	10.1943769981	4.1703163386	0.0	10.3383652551	0.0	10.0067771732	0.0	0.0	0.0	0.0	9.8403925947
E1250_728	9.9210593184	2.1780733801	0.0	9.9279075004	10.3877273421	0.0	9.8849086464	0.0	0.0	0.0	10.609437551	10.0274058317	0.0	9.9101754223	10.5019331435	3.0085715167	0.0	9.5535281805	0.0
E409_561	0.0	0.0	10.6772156687	0.0	5.6995935375	0.0	0.0	10.9346879826	10.9824018018	11.053249384	0.0	0.0	11.1074167728	0.0	2.5288947381	0.0	0.0	0.0	0.0
E1247_370	0.0	0.0	10.114974675	0.0	0.0	4.1795625074	1.7021219431	10.689984865	0.0	10.1410796503	3.3881933957	0.6357753743	10.7965281454	0.0	0.0	3.6309316688	10.81404014	11.22466817	6.7012039331
E1004_352	0.0	6.1237178299	10.5114311483	0.0	0.0	4.1348863417	0.0	10.6827360645	0.0	10.7712075437	0.0	0.0	10.7205960937	0.0	5.6935881256	0.0	10.5423406316	10.7790844468	6.3920751001
E317_655	9.4634838511	0.0	0.0	9.6483679305	10.086928918	9.5014429763	9.2524248838	0.0	9.9950852442	0.0	9.9182196962	9.6979366068	0.0	9.9369476714	10.3731737608	1.7105992648	2.0675550144	0.0	9.8911973726
E342_16	3.8435356116	11.7890482377	0.0	0.0	0.0	5.197806192	0.0	0.0	0.0	0.0	11.4107050246	0.0	0.0	0.0	0.0	11.8504424406	0.0	0.0	0.0
E330_653	9.9599665418	0.0	0.0	9.3837342732	9.9340458313	9.8034192407	9.8587833665	0.0	9.6705087004	0.0	9.9914842863	10.1080688627	0.0	9.5886537561	9.9377306091	4.8228334929	0.0	0.0	9.7006839
E96_55	0.0	11.2102456167	0.0	0.0	2.7541246194	0.0	0.0	0.0	11.3047216964	8.2547932913	0.0	0.0	0.0	0.0	0.0	11.2373392312	4.3307268043	0.0	11.2054967701
E1614_382	0.7903709264	0.0	11.2626762543	0.0	0.0	6.3527382761	2.663530539	11.0089573549	0.0	11.2741034447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.5132017065	0.0
E1562_47	0.0	11.5368347393	0.0	2.9810797755	0.0	0.0	2.6717689708	0.0	11.7611443148	3.5866537948	0.0	3.8429150931	5.9968062427	0.0	0.0	11.7570897769	0.0	0.0	0.0
E1933_372	0.0	0.0478993879	0.0	0.0	0.0	10.3660180524	0.0	0.0	0.0	0.0	10.6611294575	0.0	0.6161472123	10.1325319902	11.1618028089	3.1932860086	0.0	10.8671465471	10.7951255404
E520_410	2.9496503846	0.0	10.1042054064	0.0	2.7998993006	0.0	3.9407850212	10.5240282179	11.6450231173	0.0	4.6801424795	0.0	0.0	2.8024432055	0.0	2.8324202404	10.9654809461	11.0807333735	0.0
E1168_563	9.8198857452	3.0578991056	0.0	9.6744688712	9.9385087868	9.9598586344	9.5535875847	0.0	0.0	0.0	10.1838387789	9.9054358378	0.0	9.9980846287	9.6928083869	1.2464561307	2.2335221914	9.3949908114	9.8190265473
E1123_460	10.160815748	1.5956886574	0.0	10.4277090773	10.3078440318	10.7039661794	10.0875752161	4.5722472819	0.0	0.0	0.0	9.9795625795	4.5667400923	0.0	0.0	2.4749983603	0.0	10.1291965903	10.3225492357
E716_686	9.7861791261	0.0	0.0	9.6935837804	9.7748861614	9.6986576812	9.8731766599	3.3177093136	0.0	0.0	9.8101417931	9.7227200851	0.0	9.6165530042	9.7758841246	0.0	0.0	10.1041771174	10.1562620865
E407_145	0.0	9.0474485823	0.0	2.0133001555	0.0	7.4295113264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.7581705716	7.1830394666	0.0	0.0	12.4745343583
E977_605	0.0	1.4418717519	10.9552779999	0.0	1.8864800702	0.0	0.0	10.5793096097	0.0	11.151673236	0.0	2.3997583851	11.1219203399	0.0	0.0	0.0	10.9492391669	0.0	0.0
E1617_158	0.0	7.4602205611	0.0	4.3536821434	0.0	0.0	1.2420834748	0.0	10.6976037851	0.0	0.0	0.0	0.0	0.0	10.9091788515	1.6694990179	10.8044010109	11.1670589038	11.0602705073
E1406_507	9.7654733825	0.0	0.0	9.481495835	10.0981161487	0.0	9.9459701078	3.5887863128	0.0	0.0	9.6803919639	9.8027922682	0.0	10.3014251573	10.2944407477	1.7702134789	0.0	10.2224262579	9.8181920911
E1719_237	0.0	9.9999769257	10.1572566861	0.0	0.0	8.0248808265	0.0	0.0	10.3542012765	10.6798073883	6.1624820161	0.0	10.5128497539	0.0	10.3612037528	0.6171220171	0.0	0.0	10.801471485
E728_265	0.0	0.0	0.0	0.0	0.0	0.0	6.5035436654	0.0	0.0	11.8523598082	0.0	0.0	0.0	0.0	11.7487668933	0.0	0.0	0.0	11.4379255945
E379_486	4.284334286	0.0	10.8896141881	0.0	0.0	3.7747437997	1.2407649794	10.422250808	0.0	11.1965985291	0.0	4.4762478011	11.0523836842	0.0	3.7120701291	0.0	0.0	11.1026688474	0.0
E60_201	0.0	8.2652204512	0.0	2.3349914573	10.3342896166	10.1170277374	0.0	0.0	0.0	10.5504427155	0.0	0.0	0.0	0.0	10.6832246544	0.0	10.4969646093	10.2771278446	10.516515557
E763_106	0.0	11.0179075684	0.0	0.0	0.0	0.0	7.9542281619	0.0	0.0	0.0	10.9711161232	0.0	0.0	0.0	0.0	10.7246853266	0.0	10.9048549969	11.0136827761
E1429_455	9.8547968603	0.0	0.0	9.8816046432	10.346817967	9.4667989528	9.9469469814	0.0	0.0	5.4830047819	10.108435954	9.8584561174	0.0	9.978012883	10.2162030044	0.0	0.0	0.0	9.7645250574
E249_222	0.0	10.3536222622	0.0	0.0	0.0	0.0	0.0	0.0	10.6087270925	10.3061104443	9.5711776166	0.0	0.0	4.8164006772	9.9109525398	0.0	10.2690729535	10.5879494192	10.3969236918
E1503_550	9.9226502807	0.0	2.944873163	9.6674132532	9.9018919076	9.7929386409	9.5560899711	0.0	9.8831985092	0.0	0.0	9.6179649444	0.0	10.0983997303	9.6234372868	4.6606476082	0.0	9.8871189623	10.0190835401
E165_675	0.0	0.0	10.8589020863	0.0	3.6593651489	0.0	0.0444398944	10.2511394635	10.0800191213	10.2914165211	0.0	2.4103622344	10.6305208687	4.3399029643	0.0	2.4405162558	10.5469473611	10.5260050569	0.0
E1212_650	3.9392717222	6.5990304732	10.8890709098	0.0	0.0	3.7652082667	0.0	11.1424464816	0.0	10.9981821339	4.2824940969	0.0	10.6571418112	5.3122254408	0.0	0.0	10.9713592714	0.0	0.0
E1347_313	0.0	3.6297245218	0.0	0.0	0.0	0.0	0.0	6.0562262209	0.0	12.1758815913	0.0	0.0	8.8199122889	0.0	12.1323699998	0.0	8.4858324822	0.0	0.0
E160_794	0.0	4.1182987106	10.37342304	0.0	0.0	3.2063745697	0.0	10.5290236248	0.0	10.8607534283	0.0	0.0	10.6921273202	0.0	0.0	0.0	10.8524359056	10.8252896416	0.0
E1589_342	0.0	0.0	0.0	0.0	10.5158152241	10.4009008911	0.2038473586	0.0	11.0711218887	10.4428815324	0.0	0.0	0.0	7.6451971001	0.0	0.0	0.0	10.781247945	10.7204400791
E1030_723	10.2160887237	0.0	0.0	9.4263381804	10.1142276609	10.1790045811	9.8667585372	0.0	0.0	0.0	10.5208108454	10.3864536813	0.0	10.084682446	10.0175717153	0.0	0.0	0.0	0.0
E1990_6	4.9789941913	10.5483473677	3.6443302874	5.5884948942	0.0	2.7749327369	0.0	0.0	10.5995430085	3.3358895438	10.856369385	0.0	4.4900371939	5.9420048038	0.0	11.7708019857	0.0	10.4732767907	0.0
E1174_64	0.0	11.3862646266	0.0	5.3298486978	0.0	0.0	0.0	0.0	0.0	0.0	11.4652664407	0.0	0.0	0.0	0.0	10.8305462108	0.0	11.3660939953	0.0
E33_493	0.0	0.0	10.609779073	5.8248923641	5.7951223061	0.0	0.0	10.9061297635	0.0	11.0722475151	0.0	3.2274111858	10.9017490852	0.0	6.2531311584	0.0	11.1441282752	0.0	0.0
E1811_20	0.0	11.7209397391	0.0	0.0	0.0	7.9062252202	2.501558165	3.9524589686	11.0947675047	0.0	0.0	0.0	0.0	6.3918918178	0.0	12.001168459	0.0	0.0	0.0
E219_265	0.0	0.0	0.0	1.2942690838	9.4855582707	0.0	0.0	3.8526229507	10.9780329998	10.9076304262	0.0	0.0	10.6728123462	5.3274717594	0.0	0.0	0.0	10.8952426913	10.7813971958
E1396_370	0.0	0.0	0.0	0.0830077307	0.0	10.7854114615	0.0	0.0	11.0360957055	10.7433879986	3.1364692859	0.0	0.0	3.4832598105	0.0	0.0	0.0	11.2178459389	10.9844404283
E339_670	0.0	1.8639350522	10.2962737905	0.0	3.1492700704	5.9108618691	0.0	10.3785493025	10.6194582201	10.6636171436	0.0	3.0408534952	10.3496811802	0.0	3.6900066629	2.1350271755	10.397459863	10.5286716385	0.0
E992_673	9.8102095164	0.0	0.0	10.2098514936	0.0	9.8293249471	10.0328256252	0.0	10.022413783	3.5859309229	10.2366546021	10.1106432506	0.0	10.4819351007	10.1999785348	0.0	0.0	0.0	0.0
E952_157	4.0308473325	11.459564138	0.0	0.0	7.5702243675	8.1382403206	0.0	0.0	0.0	0.0	11.5155212091	3.8962347448	8.5533801171	0.0	11.6968523857	6.0586596353	0.0	0.0	0.0
E58_301	0.0	0.0	10.5255393185	5.1025259802	0.0	4.979207368	0.0	10.1775528468	10.9627700762	10.3787013374	0.0	3.7658685799	11.1098198549	0.0	0.0	0.0	10.781513538	0.0	0.0
E39_408	0.0	5.7506764492	0.0	0.0	10.9587031865	10.7226273211	0.0	1.3785209642	0.0	10.2120773994	10.639667526	0.0	0.0	10.7220926008	0.0	0.0	0.0	10.8144874123	0.0
E282_531	0.0	0.0	10.8925443337	4.5012351135	1.2536630143	0.0	0.0	10.7877737276	0.0	10.6210948267	4.4820917593	0.0	11.2293071209	0.0	0.0	0.0	0.0	11.1774249852	0.0
E1106_468	9.8023724998	0.0	0.0	10.0674383438	0.0	10.3855335888	10.0315285315	3.3097404859	0.0	7.6113689605	10.2618194479	9.7657126372	2.793393959	10.041081506	10.1712494904	0.0	0.0	10.1604539191	0.0
E1630_201	0.0	9.2211960805	0.0	0.0	0.0	0.0	0.0	0.0	10.7132494572	0.0	0.0	0.0	0.0	3.9399152515	10.2135648428	0.0	11.0536201893	11.0729764445	11.134930459
E78_408	7.0386155573	0.0	0.0	0.0	0.0	12.3351017466	5.2710245153	0.0	0.0	0.0	0.0	0.0	7.8366865235	0.0	12.1068303938	4.8840964699	0.0	0.0	0.0
E1893_225	0.0	7.0289428437	0.0	0.0	10.0948167682	10.006050405	0.0	0.0	10.3387799318	10.5433550352	8.9536990666	0.0	0.0	0.0	10.3081317893	0.0	10.1340562804	10.1695812923	9.8627689995
E788_162	0.0	9.9357912866	9.9485705183	1.7570798007	8.7555569912	8.3449053101	0.0	0.0	0.0	0.0	10.7952044567	0.2066614735	10.2586847503	0.0	10.4283708765	4.6693935739	10.7639881132	10.1524121418	0.0
E1778_55	3.9718616194	10.8493864382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0113768569	2.5795313301	0.0	0.0	1.9768208464	11.0389133013	3.6233074614	10.4803844502	11.3045179342
E1725_584	0.0	3.0204765103	10.5132254528	0.0	0.0	0.0	5.7427860006	10.4088327531	10.2675880014	10.6065598275	0.0	0.0	10.7576739491	0.0	0.0	0.0	10.3282224238	10.3622817243	1.1853251349
E826_501	0.0	0.0	10.9553607489	0.0	2.1247330786	1.9242158775	0.2524896397	10.8881666623	0.0	10.8990025494	0.0	0.0	11.1056806926	0.0	0.0	0.0	10.9215102791	0.0	6.0459129593
E1920_658	0.0	0.0	11.3924198204	0.7922642444	0.0	0.0	0.0	11.0186834644	0.0	11.3667954401	5.8307489022	0.0	11.2994070718	2.3781643553	0.0	4.3258541065	0.0	0.0	0.0
E677_446	10.1325872568	0.0	0.0	10.209366723	0.0	10.1639919098	9.8768601498	4.7714726053	10.2805259566	0.0	10.0939166276	10.0604108569	0.0	10.1022357155	10.0286589433	5.3749017664	0.0	0.0	0.0
E1353_97	0.0	10.7970219968	3.2766096365	0.0	3.8472596824	0.0	0.0	0.0	0.0	10.1663867213	9.9534962912	0.0	0.0	0.0	4.750217382	10.5782951378	10.5424241225	10.4463038302	10.6649452687
E161_239	2.6867812774	10.9485880256	0.0	0.0	10.9358159057	0.0	4.9916238584	4.3845795059	0.0	0.0	0.0	0.0	10.4795766482	7.0123350454	10.4597813773	0.6455832963	10.1914551255	0.0	10.8769379475
E186_396	0.0	0.0	0.0	0.0	10.75662662	10.8435993786	0.0	0.0	10.9834388416	0.0	0.0	0.0	0.0	10.2849817845	10.5608554677	5.3505324513	0.0	10.6579581192	0.0
E148_209	3.3426935274	1.1041747064	0.0	0.0	0.0	0.0	0.0	3.2327126291	0.0	10.7089050837	0.0	5.1016471449	9.6876907905	0.0	9.9601953049	0.0	10.9958181442	11.2358486669	10.9697946632
E934_147	0.0	8.3482559671	0.0	0.0	0.0	4.0108809329	0.0	6.8314984164	0.0	12.0833885447	0.0	0.0	0.0	0.0	12.3468927924	0.0	0.0	0.0	0.0
E690_796	9.2186749035	0.0	3.5920498147	9.9272065807	10.1103985094	10.4124415787	9.3538907907	0.0	9.8016950795	0.5186482554	10.5613279696	9.9388224006	0.0	9.992492873	0.0	0.0	1.7687780721	9.8143179497	0.0
E306_498	9.9953939974	0.0	0.0	9.9996007062	9.9146066365	9.8905095755	10.0800978146	0.0	10.2216141315	1.5291695454	9.957226081	9.5888968445	0.0	9.8173989163	0.0	0.0	0.0	0.0	10.1116926278
E824_526	0.0	0.0	11.108020332	0.0	0.0	4.5967501587	3.3079264348	10.9715688953	11.2764357361	11.6679989765	0.19707233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5206250023
E1415_487	0.0	2.8089997821	10.363010412	0.0	4.8128568326	0.0	0.0	10.5177275474	10.6964169167	10.5021283995	3.6100051185	0.3498697854	10.3968048818	0.0	0.0	0.0	10.4998178894	10.3146397329	0.0
E278_684	10.3952240501	0.0	0.0	10.4446691491	0.0	10.2546436282	10.3663117189	4.1590084852	0.0	0.0	0.0	10.6294986568	6.4913195919	10.5442167277	0.0	0.0	0.0	10.5903495663	0.0
E1245_244	0.0	4.8968790308	0.0	0.0	10.1253911797	10.0992525018	1.6829479024	4.2913454127	9.9028128676	10.090414653	8.7121114542	0.1433706898	10.0146864604	6.5407246575	10.248534911	0.0	10.1038473141	9.4355161603	10.1593165827
E1371_521	6.9319904041	0.0	1.116688487	9.7652196248	9.8904876215	0.0	10.2575920093	0.0	10.3185206849	0.0	9.7080627151	9.8595683168	0.0	10.3593821737	9.5742638521	0.5679978799	0.0	9.7985910013	9.7051802943
E881_716	9.5824140883	2.605103156	0.0	10.0240865008	9.9302017354	10.1611275022	9.5702205557	0.0	0.0	0.0	9.9415582071	9.7566047436	0.0	9.527613732	9.7570447369	0.0	0.0	9.9618379074	9.761878125
E113_129	3.5357307119	10.9342069568	0.0	0.0	0.0	0.0	4.1691022708	0.0	0.0	10.5704391838	10.8181499388	0.0	0.0	0.0	0.0	7.4319598282	0.0	11.329096314	10.9294116216
E1645_554	0.0	0.0	10.5814996952	0.0	0.0	5.7124356135	1.3268232485	10.9160115544	0.0	10.9707174604	4.2847198104	3.3438983287	11.0213624451	0.0	6.0015522673	5.639371861	0.0	11.1437678412	0.0
E1056_342	0.0	0.6583843134	0.0	5.6404602344	11.3953849418	10.6601685076	0.0	6.8710695853	0.0	11.0752712259	8.0472398848	0.0	8.9732729768	0.0	11.3463777913	0.0	0.0	0.0	0.0
E413_746	9.9879505798	0.0	2.3436481833	9.4207775566	10.2165632526	10.2551721554	9.9109593637	0.0	10.2075812877	0.0	10.3520308573	9.6192953477	2.3547492312	9.606380586	9.7322732708	4.409886421	0.0	0.0	0.0
E970_259	0.0	6.735141179	3.3735974483	0.0	10.3351732761	10.6022063372	2.3611204762	1.3543300225	10.973768356	10.7386452941	0.0	1.8089901638	0.0	0.0	10.6293125826	0.0	0.0	10.7589932991	0.0
E1948_499	7.8039358518	3.5175159821	0.0	9.7900663851	9.933310069	9.849853367	9.873184057	0.0	9.7976630833	9.787878807	0.0	9.4949217104	0.0	10.217032351	10.4428840568	0.0	0.0	0.0	9.9302839878
E1103_684	10.4004283384	2.348566797	0.0	10.2307741513	0.0	10.8142796371	10.4467996183	0.0	0.0	0.0	10.4827879297	10.5725316843	3.1654969448	10.3315255716	0.0	2.0129631574	0.0	0.0	0.0
E480_202	0.0	10.2150622185	10.9464161616	8.3319094818	0.0	0.0	5.4902246108	0.0	0.0	0.0	0.0	1.5394655989	0.0	0.0	0.0	6.5510241514	0.0	11.4656625377	11.7952378026
E930_328	0.0	0.0	7.3766040985	0.0	10.8713613688	0.0	0.0	0.7318816579	10.9020243518	10.8853010572	7.4950727545	0.0	10.642840182	0.0	10.4588274107	6.2457264787	0.0	9.8158294867	0.0
E130_105	3.3264568258	10.7330678331	0.0	0.0	0.0	3.4334006041	0.0	0.0	10.6779373075	0.0	0.0	0.0	5.6637836833	3.1629505743	10.0977336563	3.6843213695	10.650131828	10.9949472082	10.8405894411
E1756_348	2.6549196782	4.5667978142	0.0	0.0	0.0	0.0	4.792619502	0.0	0.0	11.4986983545	0.0	4.9948035643	10.6777648485	0.0	0.0	5.747441185	0.0	11.3005684177	11.4571518573
E935_116	0.0	10.6016450504	0.0	0.0	4.5919759655	0.0	0.0	0.0	0.0	10.5348256493	10.6139361234	0.0	5.8891329663	1.3742558971	0.0	6.3938715501	10.6834437587	10.8424588802	10.7770273899
E1572_303	0.0	0.0	10.852554582	0.0	2.9645533647	0.0	0.0	10.626511702	10.4520169092	10.4195264876	0.0	0.0	10.8462806875	0.0	0.0	0.0	0.0	10.9248477607	3.8929704827
E1716_46	3.7901930069	10.9831401091	1.0123970077	0.0	0.0	3.2978528379	0.0	0.0	0.0	5.3311918633	11.1007985538	2.1057211162	0.0	1.9009542124	0.0	11.470324994	0.0	11.4909817877	0.0
E961_142	0.0	10.719969305	4.9076277595	0.0	3.8708945375	4.6091154434	0.0	6.5138769746	0.0	11.0036447927	11.4156614525	0.0	0.0	0.0	0.0	0.0	10.7570656682	10.6849648993	0.0
E1253_514	10.0908988835	0.0	0.4725321698	10.0132171419	9.8454305925	9.9125050651	9.5617419602	0.0	0.0	4.5682736044	0.0	10.1779903478	0.0	9.9068305191	9.950800773	1.1822076379	0.0	10.1237185223	9.9634490188
E289_748	9.5859982006	0.0	0.0	9.7052706101	0.0	9.9890287494	10.0901836722	0.8039089415	10.2628793522	4.7227990771	10.0490261067	9.7929792554	0.0	9.991913911	9.9559427438	0.0	0.0	0.0	10.086867939
E293_140	4.3239256965	8.5542774853	0.0	0.0	0.0	0.0384841288	0.0	0.0	11.4056360958	0.0	10.9893641201	0.0	0.0	0.0	11.19642928	5.6672282164	11.268895052	0.0	0.0
E1963_705	9.7708339411	0.0	0.0	9.8249954296	9.8168421306	10.2793662185	9.3947114634	0.0	0.0	0.0	10.0802084927	10.050645949	0.0	9.9252426994	9.9078265772	0.2142398132	0.0	10.3830075545	0.0
E42_521	9.7736384299	0.0	0.0	9.8869872659	9.5061367113	10.1740599406	9.7076885029	3.520786806	9.4990842535	4.665092201	9.3236127468	9.5396274263	2.4845197684	9.7644345304	9.6355300813	0.0	0.0	9.6419998438	9.7465689507
E808_403	3.9192864121	0.0	10.9994398331	0.0	0.0	0.0	0.0	11.4940910626	0.0	11.0513324058	0.0	0.0	11.4508173047	0.0	0.0	7.1061929158	0.0	0.0	0.0
E1382_298	1.5853356444	0.0	0.0	0.0	10.2123538562	10.3843985743	0.0	0.0	0.0	10.5655786289	0.0	2.9215052269	9.8791310695	6.6993296959	10.3634303498	0.0	10.0273907959	10.1770111476	10.4487517374
E387_519	3.5880624258	0.0	10.6822458764	1.829876193	0.0	0.0	7.0727462798	10.8349033465	10.6591949364	10.4889935535	6.812795878	0.0	10.6696101167	0.0	0.0	1.527049235	0.0	10.6146650321	4.6881566785
E686_211	0.0	8.5610566254	9.6014795625	0.0	8.2468244277	0.0	0.0	4.514898514	10.4806135666	10.2649721443	4.1139644496	0.0	10.1754892147	4.405186939	9.8971816928	0.0	10.1627596507	10.2758478488	10.3858513518
E213_40	0.0	11.2204633833	0.0	0.7342993617	1.9834352891	0.0	7.4922103679	0.0	0.0	1.1960925129	11.1924598731	0.0	0.0	0.0	0.0	11.0665975163	0.0	11.5259509594	0.0
E1935_538	9.8136331368	1.4774755031	0.0	9.3072444094	10.2829672422	10.3064938583	10.0472333421	0.0	0.0	0.0	10.846263249	10.10242146	0.0	10.0779331845	0.0	1.934124803	1.2199424601	0.0	9.7782740091
E1175_757	10.4676133707	0.0	0.0	10.3189842448	10.1556308902	0.0	10.0210926296	0.0	0.0	0.0	9.9819425506	10.6169649752	0.0	0.0	0.0	3.8964440097	0.0	10.2459172352	10.3717368458
E232_253	0.0	0.0	0.0	0.0	10.677180824	10.2576448441	2.6272851324	0.0	0.0	10.4274129172	7.7136004906	2.337982297	10.2756763687	0.0	10.6785738413	2.2222332123	0.0	10.5923325407	10.1344768226
E1601_56	5.7204063831	11.7465798152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.90033608	11.8492412056	0.0	0.0	0.0	6.1925934392	11.3958930232	0.0	0.0	0.0
E1430_83	0.0	11.6445107621	0.0	0.0	2.5301217214	1.3044730122	0.0	0.0	0.0	11.6916857489	11.4265612291	0.0	3.2248418373	0.0	0.0	9.5068417429	0.0	0.0	0.0
E1880_443	5.5285027945	0.0	11.3734158281	0.0	0.0	0.0	0.0	10.6504193825	0.0	0.0	0.0	0.0	11.4938466441	0.0	0.0	0.0	11.4393017991	0.0	5.2694210314
E1484_635	0.0	3.724595164	10.859336642	0.0	0.0	2.2504554088	4.2740912357	10.7900089949	10.9994310476	0.0	0.0	0.0	11.0727993597	0.0	0.0	0.0	0.0	11.0641759368	0.0
E627_46	0.0	12.3544905556	7.7222007112	0.0	5.8651675342	4.3494285557	0.0	4.9289115948	0.0	0.0	0.0	0.0	0.0	3.5200193465	0.0	12.1053706807	5.0443364969	0.0	0.0
E920_421	7.205174883	0.0	0.0	8.438118211	11.5148885843	0.0	9.0097528344	0.0	0.0	0.0	11.3174725953	9.1125656597	0.0	11.4906443811	0.0	6.3157904358	3.3031015234	0.0	0.0
E1140_290	4.4399152409	0.0	0.0	0.0	11.3280677436	11.3844319448	0.0	0.0	0.0	11.1329967503	0.0	0.0	0.0	0.0	11.1823960217	0.0	7.4115414142	0.0	0.0
E1677_695	0.0	0.0	10.4927169767	0.0	3.5767241779	0.0	2.3040265479	9.969703931	10.8429977831	10.6731725457	0.596747442	0.0	10.641191039	0.0	0.0	0.0	10.3761607492	10.1702824027	0.0
E1283_216	0.0	8.5911518609	0.0	0.0	0.0	9.8235627622	0.7295414129	1.5395373499	10.6444587661	10.8146748464	0.0	0.0	0.0	9.3401996798	0.0	6.7689720794	10.7487455823	10.4876566074	10.4503702212
E178_42	4.9636678114	11.3526566791	4.4124146883	0.0	0.0	0.0	6.039227995	0.0	11.551958565	1.808578524	11.1054076546	0.0	0.0	5.0143857689	0.0	10.9836671199	3.3364386459	0.0	0.0
