DMRT1,FGF9,RSPO1,DHH,CTNNB1,PGD2,WT1mKTS,SRY,DKK1,WNT4,CBX2,AMH,NR0B1,NR5A1,WT1pKTS,FOXL2,UGR,SOX9,GATA4,Time,Experiment
9.81096124,10.0552495871,2.4934773582,9.7169036137,2.4966700996,9.7313701197,9.3726392091,9.4494611887,9.5618959375,5.04107622,1.388459143,9.5994041796,3.286248804,9.4923489296,10.0005066746,4.8484525603,0.6818112288,9.5753236646,9.776647601,152.2354367508,1
9.378333848,9.2590580154,0.9513555392,9.950294121,0.9105653358,9.3440523334,9.8010468941,9.670155623,9.6486219988,4.4947262001,3.3454730117,9.9225414994,4.4751619483,9.6521451539,9.8958145666,1.151879127,4.1777558557,9.6169867014,9.9658507444,152.036353216232,1
5.2238751404,5.1812897204,6.4822784344,3.8183378059,3.1143631581,4.2324681738,10.3494474634,3.4669029197,2.0218650303,7.4588755058,10.5796288482,1.8523097873,9.1711071814,10.896670318,10.5898142472,3.5183875521,10.441316607,4.6825245955,10.3805358233,16.3644117661446,1
4.7317626555,2.6790658266,7.0918148042,0.3475531571,7.9730987084,4.3404809772,9.9953691078,9.4540620839,1.4968899139,10.3878098707,10.0587757773,1.2204970548,10.1431616158,10.4331958406,10.4267851292,1.7660974629,4.4674183173,4.0236466914,10.5617008077,50.7957227371865,1
9.5410041256,0.9461436348,10.060966075,2.7558911672,8.8046566764,2.738687005,10.1005086268,9.6887760211,9.0720520119,10.2849157518,8.0193909855,1.9030413458,10.1540383009,5.616872785,10.3533340526,2.370400629,1.1283592229,5.2610642247,10.2630462204,75.0601577391879,1
10.7345227652,2.7211028461,3.2287398858,2.5174507272,3.4733176636,3.7823486827,10.2703331852,10.1322063661,10.1377580799,2.9387282791,3.5376507465,3.4588437676,9.8169338084,9.0563682597,10.6075074207,0.8124267689,0.5805529501,8.6547813803,10.4026168096,102.919639788396,1
10.3256088638,2.9602183938,9.4027778169,5.0401458326,0.4301270837,3.0950678835,10.4747540336,10.2416706638,10.0283198113,9.7940598403,3.8389072981,3.4844126149,9.9304843215,3.7334307692,10.3366852842,3.7009019541,2.6395452966,0.6153427302,10.1213415444,86.3165147849336,1
9.3383326579,9.6314054878,0.1156600593,10.0257885713,2.7885596353,9.8956071781,9.5131138267,9.7122396282,9.7444340539,1.9559638892,3.0015703296,9.7834376975,4.9694313554,10.1362751053,9.6692133295,1.2716592403,0.095369698,9.4835674727,9.1416384112,139.977786826335,1
4.3079343598,1.8238621262,0.5759456279,3.6548458836,3.5634630292,4.2571227036,10.3745739051,10.0970195453,3.9747119859,9.2411218823,10.5728422384,1.9728016899,9.678996989,10.5351137939,10.9098841181,2.0728322422,5.3269566959,1.7052156864,10.1094771146,46.7392252102622,1
9.3455274126,9.5874085569,0.3691800902,9.8063574226,2.6368336479,9.7642930099,9.8106485044,9.8698584052,9.6727014361,4.3430660425,1.8430848081,9.5869917319,1.1871502071,9.676008728,9.6880983956,2.7002113889,3.8031578868,9.4643024813,9.9825663324,143.02467494922,1
6.2202387373,4.0468653153,7.2799821853,1.2488193363,7.9245794017,3.0376333666,10.7406827696,6.4315604998,5.5396284396,10.3976223267,6.5207555425,5.2069577958,10.1559233909,10.6309124931,10.7422408924,0.2098202007,1.9319732338,2.5818433086,10.7705668476,50.3054586634093,1
2.9729459761,6.8139865649,1.6589066692,1.6233501854,1.6716283316,5.0540705615,10.6247729783,2.1919037766,4.4724095664,4.7064501095,10.5586459838,8.1477000092,6.4336068266,10.5255893798,10.0144535004,1.8754150857,10.9304338157,2.3618803926,10.8742770496,2.08580761008287,1
10.3773935448,1.4290743973,10.0948312552,1.151732168,6.0382686168,3.33548763,10.2684992985,10.0477767249,9.8690620888,9.8247372198,5.180201386,4.9131504669,10.1527009916,6.1947995971,9.8624315479,3.2164573547,1.2182889944,6.5397309278,10.0594505322,83.7037439675807,1
9.5455377797,9.5290682131,5.3400378923,9.5651946784,0.457338244,9.6650300133,9.7105218786,9.7130629089,9.6745421881,3.6275184327,3.6410671702,9.8677940423,3.6571149236,9.7712009989,9.7497908718,2.9240542856,3.5414979544,9.8216919879,9.6376112097,154.596118559521,1
9.6908418413,2.737190414,10.0468443852,4.5181232719,8.6505973613,4.087436963,9.2820994597,9.4284668591,9.5024066341,10.1682570591,3.8883302891,3.3342195932,10.1342579099,9.3893770224,10.4585970791,4.397491411,4.1754673129,1.029287956,10.2655239778,77.2974389718157,1
4.9061834256,2.4126680914,2.5502921157,3.6909706216,4.1730086935,4.2239888777,10.9807031839,6.7363519271,5.1160634243,4.8388642895,10.2421864419,4.9336828563,0.665649506,10.613724421,10.005446853,4.491287034,11.2261904701,2.9138189648,10.5252282098,12.753767183717,1
6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,13.0490957479,6.4219934744,6.4219934744,0.0,1
9.4422262537,9.6278666479,0.3375963031,9.3720636316,5.6175387524,9.6488809405,9.6293929968,9.9636989871,10.1108450276,4.3881624652,1.4484832242,9.4923965724,4.5539610146,9.283889031,9.7819925257,1.6805851269,3.2310932872,9.7892379912,9.8939871081,135.342450520542,1
1.3916434645,3.9931659638,4.5503160798,0.5014180487,4.113252253,3.7635494546,10.9363777224,3.944633683,4.7760728453,7.2885008222,10.4160414794,4.4819742756,5.6359116339,10.7423303873,10.3748145122,2.9593727992,10.948418411,4.2760886733,10.3482223021,13.2158539605076,1
3.1898848425,3.7078683437,4.3980712974,3.2348008937,3.2364608883,3.93165269,10.8294718386,4.0564243209,6.5489113744,3.5394581019,10.6546111527,1.7348311549,3.0776909254,10.5736848519,10.1089373931,5.0781001678,10.9524468316,1.8802263225,10.7556297366,11.0045677211052,1
1.8644079738,3.1460175665,9.6553389948,4.1522957282,9.3736296804,1.9165670118,10.3372601413,9.7513424836,3.8573088261,10.2653682946,9.1301595971,4.1878288361,10.1293911984,9.7880157855,10.4832802191,2.0358386292,7.2700101557,3.7155413754,9.8589119883,58.4293954196551,1
10.3780827333,4.2189100626,6.8182104457,0.4445952098,5.299585208,1.6751918322,10.4757904682,10.6274952675,10.5929323112,7.2127659117,2.867636101,1.1755332312,10.3595340378,6.4260878914,10.3468009376,4.538774156,5.5727250827,4.7927492135,9.9711974732,98.5628292652033,1
3.1819476172,1.4524222167,10.1922533733,0.8992897472,9.6004773105,3.7904609449,9.789694565,10.3088736808,5.4949267136,10.0826457525,7.0393505468,2.6185463606,9.9949268203,10.5812427575,9.7670991103,2.6788605708,0.0961213489,2.8330888819,10.2120130827,62.1458699501983,1
9.4992507965,9.3880817254,1.4100765956,9.777193263,2.9943328443,9.8114154132,9.6886655432,9.3551414205,9.9028208143,1.1734563306,4.5795999748,9.3048220022,3.4837508624,9.6995726749,9.8703458395,2.1622425339,3.7542131762,9.9447450478,9.9075320194,149.988757759873,1
3.4557779785,3.5427149759,2.5815122706,3.1628888242,4.187953354,5.5296134516,10.6616596602,7.4405844305,4.4084839868,10.5144880579,4.0025046951,2.511114939,10.3806921554,11.1370402149,10.4767565296,5.5556338821,0.7304053144,6.0749227041,10.5423440482,49.1712644270871,1
8.1846555017,4.1814217449,10.5104478709,1.0098175925,9.5551428829,4.0106615889,10.4317401225,9.859114535,8.0754383276,10.3152622893,7.2277586299,4.7901573779,9.8104369595,5.1927652892,10.3829357286,1.085626901,3.0885175282,2.1719845963,10.1855238932,72.3636815732847,1
9.8356955757,9.1418712067,4.0320098085,9.3943716758,0.4655384513,9.9581295398,9.8412574133,10.0409151717,9.1325078866,2.5923426795,2.4039612743,9.3300888834,2.2428986323,9.4924447325,9.7918281424,2.3104635862,2.9828093624,9.942170315,10.0496781002,157.877705533862,1
10.0633618534,9.6064374945,1.0240737039,9.2981774185,1.4747331818,9.6132542274,9.6998321108,9.6213275523,10.0027879543,2.0475386252,3.9773379657,8.6842560405,8.4031870907,9.4263997763,9.6902375981,5.2172432618,0.9266966211,9.8796620805,9.7169227565,131.364094655936,1
4.667935803,0.5832548252,5.3095005707,5.2423808046,2.4817097973,6.0703711707,10.6373738275,5.4487135731,1.2968029509,2.2022776009,10.4286268718,6.6405804098,5.9395536456,10.176516731,10.7125535257,4.1743061077,11.1009458696,3.3658884506,10.642702404,9.54998223961035,1
9.9634587126,9.1644403598,3.3582744277,8.6108817738,5.8769565059,8.6657387668,9.8120279777,10.0359396369,10.0227654953,4.2173170401,1.3055478118,8.8284352491,9.1686869762,9.6602387163,9.5885974928,3.3836011651,3.4611100126,10.2997044889,9.4084260704,124.31810751114,1
1.3178264623,1.8206091265,3.9564211106,2.366106233,4.7613047251,6.380527093,10.4513963095,8.0807716912,3.6934998423,7.2496404229,10.7493326549,1.2094950019,8.9994985476,11.0658501791,10.0746554431,4.9741828917,9.5849177125,0.1883612686,10.8039279173,27.7108063175059,1
1.1826740434,2.4685367981,4.3179285873,1.8227278759,4.4936572575,3.1742418295,10.1765009823,9.8585454074,7.1124757405,10.5659308685,8.6479130659,5.1081210254,10.4664185002,10.7318905738,10.5461047701,4.2615070195,3.0945008475,5.7894106787,10.0860654772,52.3295826323102,1
5.1260263878,2.6196215988,3.7928780008,2.5609958005,5.149282465,2.5823896876,10.8105691427,4.805832511,4.0918421336,7.7886127393,10.4285251533,4.8325798187,7.4085765193,10.6748990741,10.871498315,5.7489867315,9.8233422222,0.8048797019,10.8203603221,22.6021486990055,1
9.9029019263,9.187525305,4.560043409,9.2519639142,5.3738958795,9.9477524764,9.476726551,9.7498858369,9.6712432514,1.2868206806,1.7281035356,9.231643356,4.2476396128,9.9824585408,9.8147016239,3.8775719044,3.3836682816,10.0653212094,9.6306693552,138.558413195192,1
2.4310384161,6.5318921558,2.4219203455,2.2121334314,3.2775027923,1.3792185831,10.4677013924,8.0863547498,4.8573600125,8.3115569672,10.8196579021,4.3246725258,9.7170556887,10.4847040146,10.3427268897,4.973897544,10.1723800675,1.8265198446,10.3160284889,28.9038279725626,1
9.0977462886,0.2605646543,9.9653905616,1.2986828424,9.0255637763,3.4025561561,10.2831276084,9.5106904943,9.6129289164,10.3683982136,6.7506262703,2.8878022896,9.9751019539,6.7465433581,10.0723452158,4.9450527387,1.7573475886,6.0968378095,10.4991869713,75.074519950857,1
9.1344350408,9.5665267204,2.4830667393,9.5503400349,2.7739341804,9.8285584079,9.6536397871,9.9936722126,10.0276205141,3.5030516598,0.296716886,9.6983206548,1.6694130631,9.7180857892,9.7408179365,2.1818262285,2.6806430277,9.4193862994,9.8430601619,160.93326356875,1
10.542667146,4.1479458023,6.2973960704,1.3081609028,1.7284424591,5.5779024395,10.5018340519,10.362260865,10.2006894905,5.5506526202,2.0543093494,5.098594244,10.6001551856,6.124418945,10.4494046322,4.4091880599,3.1791451443,6.7820666453,10.2148125036,100.060968737983,1
9.937966665,7.4530628642,0.5460113928,8.1019765102,1.2321051502,7.3836677526,9.7177499945,10.107826226,10.066657684,5.8583410889,4.5306079524,7.6799949321,9.6512340877,10.4070267327,10.0188920526,2.4675223407,3.7095701201,10.028107878,9.7331066334,119.096838975781,1
9.7724137792,9.7899014102,1.914320796,8.9084486655,1.9744054996,10.1229688746,9.5425122523,9.3545925553,9.8156361981,1.0017519612,1.0144349067,9.8585481826,0.825745988,9.2315212631,10.0229032153,0.7894053622,1.045710257,9.7900050341,9.7969962698,150.337072392439,1
2.2525136798,5.3307192667,3.1823372933,5.5144617569,6.5123787681,2.952154333,10.7744671258,3.8564327943,4.2417970336,5.3229089482,10.6110969878,1.1691887062,4.2144808315,10.4265878733,10.634553211,6.5454358328,10.853275571,1.6195435277,10.5486101405,5.55425278043078,1
0.0375917,3.5249789283,6.7854246599,3.1408801699,7.7230812184,4.7656261439,10.1183237642,9.9012630451,4.5336024404,10.3032932943,9.5857712751,0.056871292,10.4594842499,10.1347697427,10.480266671,2.8497521257,4.2082725501,3.8594943416,10.5734945589,52.457800295825,1
3.5176333226,4.1709470294,4.8892514328,4.7399155693,2.0067370178,2.7569543893,10.3052143488,5.9680223867,4.3820570265,6.2664198714,10.5067928247,5.6471312138,4.9140914025,9.6681452066,11.1825057516,6.8300895039,11.2570646803,3.355157365,10.2902898222,8.56130882897834,1
10.4201219893,3.4851062479,7.5445998261,3.3789215166,3.489631682,5.5503171776,10.0369671524,10.1089821835,10.7435205623,8.0405223396,0.9833960092,0.2907389487,10.4172511449,6.5031729039,10.4165936898,2.5236940885,6.1538574593,3.4300641203,10.3814485066,99.5316986040453,1
9.9067430787,0.7540449787,5.8980584306,4.6207495116,0.8617690912,5.69415961,10.1586029972,9.9800307985,10.0836263028,6.5202721177,0.9856852094,2.3362555832,9.7404930683,10.3461045161,10.172825608,3.6075444792,2.2397171978,10.1133620484,10.16332506,115.337215349982,1
2.8891951731,4.6454037489,2.5367677909,5.067284183,5.6960339193,3.2571395686,10.3772627906,2.1317518566,4.6874458282,5.9396175677,10.566192616,1.5996049224,3.5855770168,11.15710287,10.5931766878,2.9856315554,10.5996256636,0.2966495341,10.5923187646,24.685228267875,1
5.36331048,1.3694552662,4.1065624497,6.0836186909,3.1197791112,3.201276248,10.4785038669,9.6765343992,4.9456070087,10.2605995756,10.125816468,6.0339304622,9.9674419497,10.509409923,10.3155614898,4.517469927,8.1046536143,5.3692004197,10.1218343641,47.3972699930122,1
10.1245083639,9.3351162382,5.0583791635,9.3109468082,0.8465594851,9.2575815754,9.6691698964,9.7298905377,9.7017663284,0.4384662344,2.8176639872,9.8484765941,7.9368615471,9.2311905994,9.925695921,0.4542514263,0.6436784286,9.3500050581,10.0687074646,146.820517639023,1
3.1386689895,0.7007051116,6.9977878064,1.9187603501,5.6642001374,1.8750487748,10.3680076967,8.023749302,0.9877632014,10.5006050747,8.2782853621,5.33904093,10.3893326773,10.5312476163,10.7007007607,4.7043174281,5.1796973993,1.4544955524,10.8831654249,50.2981634859453,1
4.5437274479,1.2602063319,5.5500748495,5.0711213457,6.7722838057,3.6452690853,10.0803663963,6.757358087,0.8692368583,10.316625023,9.6669105544,2.5501609041,10.2087791305,10.8966062831,10.68379761,6.1378358587,8.8146132297,0.0762732752,10.2851868027,45.1799739108717,1
4.2420286136,5.7253634731,6.0664953146,5.0752008102,3.8272757708,3.2611240247,10.2784248937,6.1816324138,5.0293989941,2.1444017509,10.0893844753,6.4494133852,4.9643258066,10.9071734723,10.3543584919,4.5506663421,10.9718590361,7.1894862793,10.8576985821,0.327975490643557,1
8.3507718303,3.8905886998,8.5415498439,5.2374020879,7.5555319696,4.019607225,10.1545493947,10.1752711028,7.8397191179,10.4164765297,5.09220704,0.7614153768,10.213614331,9.9354752728,10.6262639921,1.0509801819,5.6677883592,7.2885813799,10.2032055033,55.8036639321626,1
2.6883790319,2.8834132903,6.6058540007,2.122365876,2.7803032435,6.409748761,10.6263794386,4.9226365601,2.2544553004,5.0619740933,10.7721992742,5.9597744413,3.5731719101,10.203483466,10.6986064044,4.9592116328,10.9771549018,0.4858130595,10.5017933562,4.58744455071318,1
9.8815311746,9.3221009985,4.5342658811,9.6257579964,0.5690155277,9.9043105528,9.7793622725,9.7080510553,9.9789628289,0.2898936621,2.3208344067,9.8136411441,2.7024857454,9.4062936516,9.3666838182,2.1968830136,1.8254503046,9.8907794083,9.5107807068,153.95808670869,1
4.6450105357,5.3333715228,3.8682168758,5.4218353205,5.7307764955,4.3242936656,10.5261773315,3.4611378224,4.4433325209,6.0141562365,10.7802503842,2.6292374435,7.0435301028,10.5436302032,11.0434935899,5.6992166975,10.2210574552,1.5735979319,10.5530829687,13.4920798805678,1
4.2034742645,3.2977987432,7.4304202011,3.4924655248,6.5298246056,6.1381552673,10.4045611837,2.2873655924,0.8699128997,2.1018339046,10.6652564078,1.1942041613,0.6505820814,10.7688788834,10.5357481305,4.4422260938,10.9733754949,1.108850378,10.4368791119,18.3955291124328,1
9.9834296003,9.6530235418,1.8790345159,9.2261464708,3.2599595797,9.3840359505,9.626740392,9.975702653,9.8403000316,1.080193949,1.6767298311,6.1852585392,9.2354057398,9.5647784213,9.7995124401,3.4105484312,0.7309697227,9.7141990745,10.0022075871,127.253940864507,1
9.4593872855,9.6687831377,1.818308698,9.5723438915,3.8325100126,9.5984525967,9.5012613793,9.9803562019,9.8155506789,2.2592782448,0.4860706391,9.6411964634,7.9298751346,9.8562487983,9.1307075148,3.3362256525,0.0994972921,9.8122796465,9.7558374404,141.263070065908,1
8.1786466493,3.3364102627,9.7375477162,0.2096531934,9.109085481,1.1369446163,10.1068326329,10.0854865374,7.5751847343,10.1835020822,7.7933139887,5.3238165373,10.5592719936,9.1913003581,10.0261884675,5.5166164774,5.9264068805,6.7735372074,10.1711297723,65.5339802856383,1
9.7712147097,9.8763297086,2.6438306666,9.8218266478,3.1384485135,9.2745633702,9.6747337442,9.2655809661,9.8988448957,2.6861298944,1.39871905,9.5628622604,8.2118049509,9.5810934102,9.7850975945,2.3565432354,3.9739250624,9.8932199454,9.2204498559,143.918630041123,1
9.7445618026,9.6554601448,2.7584936514,9.4006389841,4.0789034449,9.8193106929,9.5019080115,10.1974836519,9.8365903679,0.4303142532,3.8610663482,9.4931376713,5.2486984817,9.775745585,9.5579763022,2.7493340935,3.8663932295,9.145261421,9.8851787218,138.450304405583,1
1.3313127765,2.8138054951,4.54819393,7.3273079667,3.4387211688,1.8286191284,10.6271247708,0.5784070182,7.1591110898,6.05130716,10.7236402504,5.2214580067,3.8843584705,10.8628326765,10.6613656531,3.1839921874,10.23335339,5.9247116796,10.5701628674,10.8433672019021,1
9.1459799246,3.270702076,9.7598786111,0.6298326016,8.6469907903,4.9062477458,9.6676298969,9.4456764975,9.4905259956,9.9514346301,1.2107158131,1.486169332,10.5108499399,5.3681598809,10.6294538579,6.4699400815,2.4768636482,4.5166741512,10.7453939215,76.071715700977,1
7.223117651,1.2718424253,9.345351455,4.3471154897,9.3602719148,4.1042426867,10.5249315141,10.4602964029,5.920480047,10.0876599438,9.816629509,2.323357705,10.0496934271,8.9597132769,10.1384353239,6.5210383596,2.1358398891,3.9139018866,9.6219572905,58.1652895801426,1
1.9856564376,3.2279309066,4.6209231796,5.5726510182,4.2343329711,4.4100718938,10.5023958139,4.8122440137,5.8741185419,6.8273960659,10.8197802346,3.2770352552,8.4329865781,10.6982258882,10.3794552118,1.3527301092,10.0611300574,1.5661633904,10.9746715414,27.7369438629701,1
10.5626193176,3.9402062585,8.0008638177,2.421566868,2.6335388485,1.0791987044,10.3418800066,10.5529625326,10.3715785227,6.3252533646,2.1658461594,0.3257433037,10.1320409495,8.2060460415,10.2262239617,2.2161253474,3.3084614402,5.4833685944,10.3836756565,98.9013746931576,1
4.14655735,3.8297677725,2.5260424152,5.6173762769,3.9743606233,5.9146976096,10.6315608933,0.0853825183,2.4521932556,5.1204522099,10.6855368185,3.6406073151,8.1115305594,10.7496668447,10.5189925934,4.3065013297,10.6460115645,3.8014955983,10.5189094603,16.1588329080797,1
9.8145325377,9.469985191,2.7019567421,9.4270908272,1.8720806992,9.210721856,10.0205862762,9.3111870578,9.753060546,5.4588977131,1.1281397476,9.711115673,6.8321273,10.1641598011,9.7065318027,1.9224983155,4.5698559563,9.2626634437,9.9044933778,140.35311402852,1
9.8521841162,9.4482812909,2.932296123,9.6095617163,4.6248679663,9.8032612897,9.4928522618,10.0666745977,9.4082324142,1.6652542733,1.2354582059,9.5205883607,2.3976293734,9.7913846692,9.6114163033,3.4716030025,4.2661146205,9.8958486651,9.6797176961,141.399089272295,1
9.9206271155,9.8194910084,3.8045118991,9.1340704174,3.6687442083,9.9989076472,9.8620155884,9.4736955412,9.5698501156,1.155929176,0.7216824789,9.6948482532,3.5889566553,9.7405236229,9.4746522954,3.9514094463,1.1189051567,9.6489185678,9.8151048666,140.635162595738,1
10.2090121648,3.3142620744,5.9789632085,3.5751992966,3.9285011266,4.7504176073,10.382536856,9.9450968876,10.0821643053,6.3215806547,5.4647488646,0.7010103731,10.3096320229,9.4163268619,10.6270392455,4.2695841754,2.4242920351,9.5216906467,9.7883012644,107.630533583543,1
3.7790828815,1.2959267643,5.6503011018,0.4734551124,5.8478125968,5.2132866746,10.7325023527,5.1123238919,3.5768657911,9.7922571345,10.4964670885,2.7230727732,8.2690114726,10.1271864358,10.2254822936,3.0323993545,10.890053149,2.9047076232,10.268234144,29.2717354434736,1
4.5137704965,5.0383111042,6.6117885221,3.6419124066,2.499864603,3.9546356373,10.9077369336,3.9880343068,4.7430152786,2.7473406691,10.6297883443,2.4529045314,0.4262682234,10.6765190679,10.5097110875,4.871851781,11.2267623553,3.0622861303,9.5338744129,13.1429706671565,1
10.2390572907,3.2073413861,6.8404274392,2.8760534746,5.7920212148,0.8136536968,10.3119349748,10.5360909822,10.305087005,8.9312495836,6.4929351069,4.4896375285,10.1690328496,7.6024077541,9.8855176826,5.7694689061,4.0347514639,7.2151515512,10.5403480888,95.9639037755314,1
9.3575382045,9.5169776137,2.0213552669,9.8816601619,3.3992082485,9.9299566148,9.8884284231,9.8731748063,9.863351489,3.9130269673,2.5941115576,9.6567749786,1.7072967134,9.5935246517,9.6816962166,2.1187157948,3.702303722,9.3591324708,9.6080056522,160.64923155454,1
9.8524335616,9.5414109629,0.0378942377,9.8812423711,3.5377898882,9.8400317511,9.5658365203,9.5672260455,9.3328567921,2.6950184223,4.1461096456,9.4687522893,5.2873567638,9.3120657551,9.9784892931,0.3016811279,0.8087307582,10.1371827853,9.5893977214,153.386976530247,1
9.5524847981,9.4507776432,0.817074502,9.5617826664,2.7189092697,10.0011063263,10.0056552653,9.8796340511,9.7633332359,1.3204670481,0.4803709389,10.0621166132,1.0956974848,9.4807155654,9.4073963613,3.1433198059,4.0011476624,9.4371368622,9.5577125289,160.328465256021,1
0.5536387039,3.3033168526,3.1170284169,2.5346895807,6.0349832668,1.4305044073,10.5011659945,2.9737132369,3.5117984594,8.6332245316,10.7432724382,1.0753516748,7.4371758218,10.9047935935,10.5573879715,3.4681778577,10.3795376086,2.4657075717,10.4479571473,23.8252830153427,1
6.1341128715,4.6120127815,0.87957854,1.5058824202,4.1070384255,2.6023147268,10.5537301135,5.0160967745,2.4507175919,6.8473296615,10.6191277197,2.6680660247,6.553031334,10.6382618183,10.3432446236,1.8852600803,11.0366674775,1.5652992761,10.6137453649,18.1955494215196,1
6.9428473821,2.4187082483,6.1456936277,2.6433873533,3.1209950782,5.021599163,10.7626677034,6.3592657004,0.9737474178,2.6632154405,10.6170694461,2.5708279977,4.7661896666,10.6710282601,10.865089186,1.9603598312,10.467047059,4.8661261851,10.4479488466,14.3602207632813,1
9.631612885,9.4870166977,3.3819120165,9.262085372,1.6165493226,9.5625388396,9.8306592933,9.4779544528,10.1985367013,3.4805802696,1.1683655532,9.6734645546,4.2147751159,9.7869195905,10.1699704049,3.8136273062,4.7965443914,9.4159054244,9.4854977583,145.81333028323,1
10.4171729075,4.9993983715,1.668131795,4.6538461559,1.379829698,3.9634406553,9.905795972,10.3584058609,9.7783410052,5.000355323,0.9480380836,2.565468413,9.9504003593,10.4459626073,9.4690506074,4.6692026176,4.3262707881,9.8149048259,10.3921182677,114.143056181787,1
7.0510076413,1.53458352,9.8763069325,4.4171820001,10.2473175879,3.5447772153,10.3648867091,9.8887818406,5.2975954808,9.8132850388,8.2310518379,5.273536004,10.2539056075,7.9005073027,10.2605010919,4.9782597291,3.8277718028,0.4104639982,10.468164342,70.9621351415818,1
9.7025215084,9.5861547956,2.7125407757,9.6712917946,2.6817351604,9.7690442052,9.8857823481,9.6403639771,9.5535210815,1.7001224418,0.5878095835,9.7431196882,0.1557072294,9.7155170515,9.4214248347,4.1290618567,5.8943117838,9.9696663504,9.5541916247,156.311781124312,1
7.8853010382,5.0935576607,10.3689929581,2.4518115834,9.9142838277,3.7284655194,9.9254056068,9.9407748228,8.0252711145,10.0201813283,3.0866390729,3.301759265,9.9483741705,9.8194336367,10.2129550756,1.4438492138,0.6813157163,5.4150985521,10.0284449902,63.949607686187,1
9.7760105729,9.5965059996,0.1780316003,9.5844158213,3.2463337948,9.5013475624,9.9501960238,9.7691711842,9.603641718,3.9894723093,0.008401243,9.8923844586,0.3104936759,9.7703982511,9.3461122764,0.4354412145,4.5062164069,10.0664083566,9.3132164367,157.093520276899,1
3.0993777002,5.4463796151,9.5142067986,3.663598657,9.867228851,1.6196694666,10.0002231427,9.9085177991,2.4172894194,9.9685435668,10.2531394103,3.0620284745,10.2268360239,9.6881794511,9.9004965425,2.3199804006,6.3211130529,1.795028098,9.9616454647,56.9609201594566,1
9.3441951799,1.1775802237,10.06767612,3.2378532692,9.9660322387,5.5585958075,10.0509599066,9.1643456829,8.7846265723,10.6118516733,3.8688530786,2.2363208146,10.0666333921,3.9321641978,10.0322056008,7.4783766475,1.8429516546,4.5682818802,10.2722030941,74.1856211641082,1
9.8778964499,9.2094207668,3.270119599,9.2488304064,2.650391583,9.8053271865,9.7305887826,9.8580369187,9.4752920729,2.7292264978,1.0050387527,9.5304962983,3.1017988343,9.8502904629,9.8633617806,5.1889000203,1.924780062,9.6433729502,10.0033350189,139.98751365622,1
4.5076799164,2.3979016655,3.5214910251,6.1374251974,1.3031244645,4.7945487401,10.9868033019,4.8291055336,6.1020130963,2.9080732649,10.5311623027,7.6050694829,6.6006161181,10.3967436707,10.0459887022,3.1097510604,11.0557538017,2.5976903439,10.4764559479,4.15719441224452,1
9.8662694003,1.9494374216,3.2742538581,5.3032306302,4.6285016075,2.6561198427,10.4936558699,10.1504273474,9.7385030921,6.3416671072,2.4758622571,4.8571858794,10.6521194365,9.5116298495,10.1365474467,1.3498505603,4.2678274875,8.9331697836,10.529377241,108.098127029762,1
9.2453521718,1.959348293,5.0035510747,1.4104135866,4.6190564042,1.5921627699,10.3205817536,8.6538220368,8.8347975294,10.4262935433,2.3222837457,2.7707797467,9.5573576133,10.5078529772,10.5442020824,5.3808105246,1.95795175,8.9677907043,10.6173504236,52.2920754565914,1
10.574175396,1.699943653,9.2696881541,1.2621776676,1.7910532841,3.0081502629,9.9901131511,10.3868913484,10.1083341136,9.5284044209,3.1029377138,2.4979445375,10.0919649127,7.6332449456,10.307962416,2.018199041,4.631435166,5.7589479502,9.9757408642,86.2029706888083,1
10.2309117923,4.4067983639,5.8351724893,1.8604853398,3.9445840843,0.954317239,10.3451012995,10.1856867608,10.5188751327,4.4622006294,6.6599088024,1.1695417058,10.5562306335,6.0544872708,10.4314287316,4.5287328381,1.3538425801,6.9961486211,10.6013671856,99.977282003546,1
0.53360189,2.5815199034,6.9680537214,2.3614308108,1.7234955484,5.9724928864,10.5251024139,3.8861499696,2.3750754505,6.6119114501,10.26577134,5.5870905528,4.8694836379,10.5462036854,10.5925689777,3.076656441,10.8495200567,4.9160349978,10.9601228187,15.6555399509551,1
5.7916337905,2.732541377,6.068922459,5.7824864683,3.1904842663,2.0593306764,10.7171256539,3.196626636,5.6214420044,4.7208766036,10.8889588341,2.3011360879,2.3420449045,10.4366309003,10.4799882171,0.9059630693,10.8762644066,4.3438076078,10.4829114531,11.6359466156271,1
4.5971626909,4.8105808238,3.6642734384,3.7540642141,4.1505862068,2.8264448705,9.7972228943,10.1524153464,3.5880519188,10.2566748643,7.6853518449,0.3006348876,10.5690165191,10.4062556292,10.8155407369,3.4528727523,2.9664424873,2.895384727,10.7655523955,51.3040038877648,1
9.6396664439,9.8714402385,0.5036467672,9.5813535032,3.752208708,9.8011504338,9.7302518135,9.6141466385,9.4337520251,0.7472798718,4.6307484889,9.5056034318,3.6342407685,9.4964560537,9.9345112168,3.4023397469,4.7590606857,9.8180909235,9.78116601,148.927130015086,1
